,P0,P1
223,5.26953125,-4.33984375
224,5.29296875,-4.375
225,5.23828125,-4.37109375
226,5.3203125,-4.3984375
227,5.20703125,-4.33203125
228,3.92578125,-3.251953125
229,-2.880859375,3.09765625
230,5.33203125,-4.375
231,-3.337890625,3.490234375
232,3.935546875,-3.2421875
233,3.953125,-3.26953125
234,-3.373046875,3.521484375
235,5.2421875,-4.37109375
236,5.1796875,-4.265625
237,5.328125,-4.39453125
238,5.2421875,-4.34375
239,4.8828125,-4.05859375
240,5.25390625,-4.33984375
241,4.85546875,-3.951171875
242,5.31640625,-4.38671875
243,3.953125,-3.26953125
244,4.89453125,-4.0859375
245,5.28515625,-4.34375
246,5.08203125,-4.26171875
247,5.234375,-4.37109375
248,5.203125,-4.2890625
249,5.328125,-4.390625
250,3.962890625,-3.24609375
251,5.21875,-4.29296875
252,4.640625,-3.732421875
253,5.3359375,-4.41015625
254,3.92578125,-3.251953125
255,5.32421875,-4.3828125
256,5.2734375,-4.359375
257,5.1015625,-4.21484375
258,2.91015625,-2.353515625
259,5.30859375,-4.375
260,5.3046875,-4.3828125
261,5.27734375,-4.38671875
262,5.23828125,-4.35546875
263,-2.96484375,3.205078125
264,5.33984375,-4.3984375
265,3.9140625,-3.1484375
266,5.234375,-4.36328125
267,5.27734375,-4.3671875
268,-3.3046875,3.458984375
269,5.17578125,-4.26171875
270,5.1328125,-4.2734375
271,5.34765625,-4.39453125
272,5.265625,-4.3359375
273,5.11328125,-4.23828125
274,5.23046875,-4.296875
275,5.3203125,-4.390625
276,5.15234375,-4.26171875
277,4.67578125,-3.9140625
278,5.265625,-4.32421875
279,5.27734375,-4.3671875
280,5.27734375,-4.3515625
281,5.20703125,-4.3515625
282,3.935546875,-3.2421875
283,4.9609375,-4.12109375
284,5.28515625,-4.37890625
285,5.1640625,-4.25
286,4.58203125,-3.84375
287,5.27734375,-4.37109375
288,5.06640625,-4.140625
289,5.23828125,-4.3203125
290,5.27734375,-4.32421875
291,5.2890625,-4.3828125
292,4.6015625,-3.857421875
293,5.24609375,-4.25
294,-3.27734375,3.44921875
295,-2.529296875,2.7265625
296,-1.3427734375,1.416015625
297,5.3125,-4.40625
298,5.32421875,-4.390625
299,4.9140625,-3.955078125
300,5.24609375,-4.31640625
301,5.20703125,-4.265625
302,5.2578125,-4.35546875
303,3.361328125,-2.6640625
304,4.9921875,-4.0546875
305,-2.619140625,2.830078125
306,4.87890625,-4.0859375
307,5.30078125,-4.3984375
308,-3.357421875,3.517578125
309,5.27734375,-4.3203125
310,5.1953125,-4.296875
311,5.26953125,-4.31640625
312,5.328125,-4.40625
313,5.24609375,-4.3203125
314,5.26953125,-4.33203125
315,5.28515625,-4.34375
316,3.9609375,-3.267578125
317,-3.09375,3.326171875
318,-3.35546875,3.517578125
319,5.21875,-4.30859375
320,5.32421875,-4.39453125
321,5.29296875,-4.38671875
322,5.21875,-4.35546875
323,-3.34765625,3.509765625
324,5.25390625,-4.38671875
325,4.734375,-3.837890625
326,5.02734375,-4.18359375
327,5.08984375,-4.27734375
328,3.92578125,-3.251953125
329,2.185546875,-1.7939453125
330,4.33203125,-3.64453125
331,-3.33984375,3.490234375
332,4.98046875,-4.11328125
333,5.26953125,-4.3671875
334,5.26953125,-4.34375
335,5.0234375,-4.08984375
336,5.3359375,-4.39453125
337,5.30078125,-4.375
338,5.24609375,-4.328125
339,5.30078125,-4.37890625
340,5.21484375,-4.2890625
341,3.529296875,-2.703125
342,5.328125,-4.38671875
343,4.98828125,-4.16015625
344,4.828125,-4.01953125
345,5.35546875,-4.3828125
346,5.3359375,-4.390625
347,5.34375,-4.3828125
348,4.5859375,-3.837890625
349,3.685546875,-3.013671875
350,5.21875,-4.34375
351,-3.341796875,3.49609375
352,5.109375,-4.25
353,-2.423828125,2.521484375
354,-3.345703125,3.5078125
355,5.25390625,-4.2734375
356,3.935546875,-3.2421875
357,5.0859375,-4.15625
358,5.12109375,-4.203125
359,5.08203125,-4.140625
360,5.2265625,-4.328125
361,5.11328125,-4.1875
362,4.44140625,-3.607421875
363,5.171875,-4.265625
364,3.953125,-3.26953125
365,5.28125,-4.359375
366,5.328125,-4.37890625
367,-3.3203125,3.4765625
368,4.90625,-4.01953125
369,5.2578125,-4.30859375
370,5.296875,-4.33984375
371,5.28125,-4.3828125
372,5.19140625,-4.28125
373,5.30078125,-4.37109375
374,5.30859375,-4.375
375,5.0859375,-4.15234375
376,5.2421875,-4.30078125
377,5.265625,-4.29296875
378,5.30078125,-4.3984375
379,5.328125,-4.39453125
380,5.28125,-4.35546875
381,5.25390625,-4.3359375
382,5.2734375,-4.29296875
383,5.234375,-4.359375
384,5.33984375,-4.41015625
385,5.23046875,-4.31640625
386,5.3046875,-4.36328125
387,-3.345703125,3.509765625
388,5.3125,-4.36328125
389,5.32421875,-4.36328125
390,5.3359375,-4.40234375
391,5.2578125,-4.328125
392,5.296875,-4.3671875
393,-3.22265625,3.421875
394,5.19921875,-4.29296875
395,3.953125,-3.26953125
396,5.125,-4.2734375
397,3.091796875,-2.43359375
398,5.25,-4.37890625
399,5.265625,-4.35546875
400,4.60546875,-3.861328125
401,5.21484375,-4.28515625
402,2.814453125,-2.23046875
403,5.2109375,-4.30859375
404,5.16015625,-4.29296875
405,5.2109375,-4.34375
406,5.3671875,-4.359375
407,5.30078125,-4.31640625
408,5.328125,-4.37109375
409,4.74609375,-3.94921875
410,4.9921875,-4.16015625
411,5.30859375,-4.37890625
412,5.3203125,-4.37109375
413,5.25390625,-4.37890625
414,4.89453125,-3.978515625
415,5.19921875,-4.34375
416,4.953125,-4.1640625
417,5.2265625,-4.34375
418,5.3125,-4.37890625
419,5.171875,-4.16796875
420,5.25,-4.37109375
421,5.33984375,-4.375
422,5.29296875,-4.359375
423,4.51171875,-3.7265625
424,5.30078125,-4.328125
425,5.25390625,-4.33984375
426,5.26171875,-4.35546875
427,5.30078125,-4.34765625
428,5.31640625,-4.41796875
429,2.5390625,-2.0078125
430,5.3203125,-4.37890625
431,5.19921875,-4.2578125
432,3.935546875,-3.2421875
433,5.25,-4.34375
434,5.24609375,-4.35546875
435,5.26953125,-4.3359375
436,5.3359375,-4.3671875
437,-2.390625,2.609375
438,5.30078125,-4.36328125
439,5.2578125,-4.296875
440,5.3046875,-4.33203125
441,5.19921875,-4.24609375
442,5.328125,-4.37890625
443,5.26171875,-4.328125
444,5.3125,-4.3359375
445,5.30859375,-4.37890625
446,5.33203125,-4.3984375
447,5.1484375,-4.28125
448,5.25,-4.35546875
449,5.3359375,-4.421875
450,5.2734375,-4.38671875
451,5.234375,-4.28515625
452,5.1171875,-4.27734375
453,5.14453125,-4.27734375
454,5.26953125,-4.3671875
455,5.2734375,-4.3515625
456,5.265625,-4.34375
457,5.1484375,-4.3203125
458,5.140625,-4.28125
459,5.19921875,-4.35546875
460,5.09765625,-4.16015625
461,4.96484375,-4.08984375
462,4.9921875,-4.1015625
463,4.76171875,-3.984375
464,4.42578125,-3.578125
465,5.3203125,-4.41015625
466,3.634765625,-2.84375
467,5.30078125,-4.35546875
468,5.35546875,-4.40234375
469,5.3203125,-4.3828125
470,5.1953125,-4.34765625
471,5.234375,-4.30859375
472,5.29296875,-4.3671875
473,5.32421875,-4.40234375
474,5.28125,-4.30859375
475,-3.3515625,3.517578125
476,5.296875,-4.35546875
477,4.9609375,-4.02734375
478,5.328125,-4.41015625
479,5.328125,-4.40625
480,5.2890625,-4.37890625
481,5.15625,-4.30859375
482,5.33984375,-4.3828125
483,5.3125,-4.390625
484,-1.8515625,2.05078125
485,4.99609375,-4.09765625
486,-3.357421875,3.501953125
487,-3.392578125,3.529296875
488,4.9296875,-4.140625
489,5.2734375,-4.34765625
490,5.21484375,-4.32421875
491,4.72265625,-3.982421875
492,-3.177734375,3.40234375
493,5.30859375,-4.390625
494,5.296875,-4.38671875
495,5.2890625,-4.36328125
496,5.1875,-4.33203125
497,-2.93359375,3.158203125
498,4.8203125,-3.921875
499,5.26953125,-4.390625
500,5.28125,-4.35546875
501,5.03515625,-4.17578125
502,4.953125,-4.0859375
503,-3.306640625,3.484375
504,5.14453125,-4.28125
505,-0.1326904296875,0.31884765625
506,4.55859375,-3.806640625
507,4.46875,-3.65234375
508,5.2578125,-4.36328125
509,5.26171875,-4.3359375
510,5.30078125,-4.34765625
511,5.3359375,-4.3515625
512,5.32421875,-4.375
513,5.2578125,-4.37109375
514,5.21484375,-4.296875
515,4.5703125,-3.71875
516,5.328125,-4.390625
517,4.76171875,-3.81640625
518,5.1015625,-4.265625
519,5.13671875,-4.26953125
520,5.3125,-4.39453125
521,3.92578125,-3.251953125
522,5.2734375,-4.38671875
523,5.21875,-4.30859375
524,5.0625,-4.16796875
525,5.0234375,-4.19921875
526,5.30859375,-4.37890625
527,5.23046875,-4.31640625
528,5.296875,-4.34375
529,5.25,-4.328125
530,3.92578125,-3.251953125
531,5.3203125,-4.3984375
532,5.15234375,-4.20703125
533,3.935546875,-3.2421875
534,5.26171875,-4.30859375
535,3.935546875,-3.2421875
536,5.28515625,-4.37890625
537,5.24609375,-4.3515625
538,5.36328125,-4.40234375
539,5.2578125,-4.3671875
540,4.84375,-4.05859375
541,-3.322265625,3.48046875
542,4.75,-3.921875
543,2.65625,-1.9931640625
544,4.40625,-3.6796875
545,5.33203125,-4.359375
546,3.953125,-3.26953125
547,4.68359375,-3.9296875
548,5.25,-4.3515625
549,5.1875,-4.3515625
550,5.10546875,-4.1875
551,4.6953125,-3.89453125
552,-3.26953125,3.46484375
553,5.26953125,-4.3515625
554,5.35546875,-4.40625
555,5.29296875,-4.3515625
556,5.25,-4.34765625
557,3.927734375,-3.224609375
558,5.33203125,-4.38671875
559,5.296875,-4.390625
560,5.09375,-4.2578125
561,5.33984375,-4.3984375
562,5.31640625,-4.390625
563,5.046875,-4.23828125
564,5.31640625,-4.37890625
565,2.61328125,-2.078125
566,5.2265625,-4.35546875
567,-3.205078125,3.41015625
568,3.92578125,-3.251953125
569,5.3125,-4.3359375
570,5.265625,-4.375
571,5.171875,-4.19140625
572,-3.35546875,3.505859375
573,5.32421875,-4.3828125
574,-3.21484375,3.4140625
575,-3.228515625,3.419921875
576,5.2109375,-4.2890625
577,5.30078125,-4.3828125
578,5.29296875,-4.32421875
579,5.21875,-4.3671875
580,5.19921875,-4.328125
581,5.26171875,-4.33984375
582,5.01171875,-4.10546875
583,5.32421875,-4.3671875
584,1.4267578125,-1.068359375
585,5.28515625,-4.3671875
586,5.30859375,-4.34375
587,5.10546875,-4.28125
588,5.328125,-4.41796875
589,5.1484375,-4.296875
590,5.29296875,-4.359375
591,5.34375,-4.38671875
592,5.31640625,-4.3828125
593,5.140625,-4.21484375
594,5.27734375,-4.34375
595,2.982421875,-2.3515625
596,3.953125,-3.26953125
597,3.189453125,-2.591796875
598,5.28125,-4.3671875
599,-0.86669921875,0.98291015625
600,5.21875,-4.33203125
601,2.8671875,-2.306640625
602,5.30859375,-4.3828125
603,5.21875,-4.328125
604,5.2734375,-4.3515625
605,5.21484375,-4.34765625
606,5.31640625,-4.390625
607,5.21875,-4.34765625
608,3.06640625,-2.455078125
609,3.953125,-3.26953125
610,5.21484375,-4.35546875
611,4.9375,-4.078125
612,4.28515625,-3.580078125
613,5.21484375,-4.3359375
614,4.44140625,-3.58203125
615,5.28125,-4.37890625
616,5.28515625,-4.3515625
617,4.99609375,-4.06640625
618,5.21875,-4.30078125
619,2.88671875,-2.255859375
620,5.2265625,-4.2734375
621,5.3125,-4.38671875
622,-3.30078125,3.462890625
623,5.234375,-4.3203125
624,4.86328125,-4.015625
625,2.966796875,-2.404296875
626,5.30859375,-4.3828125
627,4.921875,-4.06640625
628,5.24609375,-4.3515625
629,5.28515625,-4.3359375
630,5.23828125,-4.3359375
631,3.953125,-3.26953125
632,5.32421875,-4.421875
633,5.1953125,-4.33984375
634,5.27734375,-4.38671875
635,-2.703125,2.90625
636,5.31640625,-4.32421875
637,3.92578125,-3.251953125
638,4.89453125,-3.931640625
639,-3.359375,3.517578125
640,3.92578125,-3.251953125
641,4.94921875,-4.125
642,-3.34765625,3.50390625
643,5.2734375,-4.36328125
644,5.125,-4.22265625
645,5.31640625,-4.38671875
646,5.3515625,-4.3828125
647,5.3125,-4.37109375
648,5.2890625,-4.38671875
649,3.927734375,-3.224609375
650,5.15234375,-4.25390625
651,-2.337890625,2.505859375
652,2.6875,-2.181640625
653,4.2734375,-3.58203125
654,5.296875,-4.375
655,5.10546875,-4.21875
656,5.3359375,-4.390625
657,5.3125,-4.375
658,5.2890625,-4.3828125
659,5.25,-4.24609375
660,5.20703125,-4.328125
661,4.94921875,-4.08203125
662,5.27734375,-4.3203125
663,-3.322265625,3.474609375
664,5.21875,-4.35546875
665,4.6640625,-3.78125
666,5.25,-4.37109375
667,5.3046875,-4.37109375
668,5.2734375,-4.35546875
669,5.34765625,-4.40234375
670,3.67578125,-2.990234375
671,5.23828125,-4.3671875
672,5.25,-4.34375
673,5.32421875,-4.3828125
674,5.29296875,-4.359375
675,5.35546875,-4.41015625
676,1.732421875,-1.37109375
677,4.890625,-4.1484375
678,3.498046875,-2.798828125
679,5.2109375,-4.30078125
680,5.265625,-4.359375
681,5.16015625,-4.23828125
682,5.3046875,-4.3828125
683,5.234375,-4.3515625
684,5.296875,-4.39453125
685,5.33984375,-4.40234375
686,5.0078125,-4.0625
687,3.927734375,-3.224609375
688,5.2734375,-4.39453125
689,4.94140625,-4.16015625
690,3.896484375,-3.07421875
691,5.04296875,-4.09375
692,5.3203125,-4.39453125
693,-3.125,3.33984375
694,4.9765625,-4.109375
695,5.296875,-4.3828125
696,5.28515625,-4.34765625
697,-3.345703125,3.5
698,5.23828125,-4.30859375
699,5.25,-4.34375
700,2.765625,-2.193359375
701,4.2421875,-3.54296875
702,5.09765625,-4.19921875
703,4.9375,-4.125
704,5.29296875,-4.2734375
705,3.953125,-3.26953125
706,3.953125,-3.26953125
707,5.15625,-4.26953125
708,5.3515625,-4.40234375
709,5.33203125,-4.37890625
710,5.3515625,-4.375
711,4.90234375,-4.109375
712,5.27734375,-4.375
713,5.30078125,-4.359375
714,5.28515625,-4.390625
715,5.0625,-4.12890625
716,5.2734375,-4.328125
717,5.29296875,-4.37890625
718,4.5390625,-3.751953125
719,5.2734375,-4.37890625
720,5.2421875,-4.37109375
721,5.1796875,-4.30078125
722,5.33984375,-4.39453125
723,5.0078125,-4.12109375
724,5.1015625,-4.12109375
725,-3.353515625,3.51171875
726,5.2890625,-4.37109375
727,3.935546875,-3.2421875
728,5.3046875,-4.3671875
729,5.08203125,-4.27734375
730,4.90234375,-4.11328125
731,5.3046875,-4.33203125
732,5.234375,-4.3671875
733,-3.119140625,3.3203125
734,5.15234375,-4.234375
735,5.31640625,-4.375
736,5.25,-4.3515625
737,-3.36328125,3.515625
738,5.35546875,-4.40234375
739,5.31640625,-4.34765625
740,4.6953125,-3.859375
741,5.27734375,-4.359375
742,-3.33984375,3.498046875
743,-1.6748046875,1.84765625
744,-3.357421875,3.513671875
745,5.24609375,-4.37109375
746,5.34765625,-4.40625
747,2.966796875,-2.404296875
748,5.1875,-4.33203125
749,5.3046875,-4.390625
750,5.2265625,-4.36328125
751,4.83984375,-3.990234375
752,5.0703125,-4.22265625
753,3.935546875,-3.2421875
754,5.359375,-4.41015625
755,5.31640625,-4.38671875
756,-3.37109375,3.51953125
757,5.328125,-4.3515625
758,-3.345703125,3.5
759,4.828125,-3.998046875
760,3.927734375,-3.224609375
761,5.26953125,-4.34375
762,5.15625,-4.26171875
763,3.935546875,-3.2421875
764,5.19921875,-4.24609375
765,5.21484375,-4.24609375
766,5.3046875,-4.37890625
767,1.923828125,-1.5849609375
768,5.34765625,-4.40625
769,-3.236328125,3.41796875
770,4.84765625,-4.00390625
771,5.2265625,-4.35546875
772,5.1796875,-4.3203125
773,5.25390625,-4.35546875
774,5.25390625,-4.40234375
775,5.33203125,-4.38671875
776,5.3203125,-4.41015625
777,-3.197265625,3.38671875
778,5.25,-4.33984375
779,5.28515625,-4.359375
780,5.19921875,-4.23828125
781,3.76953125,-3.083984375
782,3.685546875,-3.013671875
783,5.3515625,-4.39453125
784,5.171875,-4.25390625
785,4.6328125,-3.90234375
786,5.31640625,-4.40234375
787,-2.203125,2.404296875
788,5.2109375,-4.2578125
789,4.66796875,-3.896484375
790,5.265625,-4.34375
791,5.18359375,-4.31640625
792,0.74755859375,-0.42919921875
793,3.953125,-3.26953125
794,5.29296875,-4.38671875
795,5.296875,-4.3125
796,2.20703125,-1.802734375
797,5.3046875,-4.390625
798,5.2578125,-4.38671875
799,5.2265625,-4.33203125
800,5.12109375,-4.27734375
801,5.30078125,-4.375
802,5.23046875,-4.26953125
803,5.3125,-4.39453125
804,5.23046875,-4.375
805,3.01953125,-2.46875
806,4.8203125,-3.94140625
807,5.234375,-4.2890625
808,5.15234375,-4.296875
809,4.73046875,-3.826171875
810,-3.076171875,3.283203125
811,4.7890625,-3.939453125
812,5.2890625,-4.38671875
813,5.2421875,-4.32421875
814,4.93359375,-4.0625
815,5.29296875,-4.37109375
816,3.927734375,-3.224609375
817,5.2421875,-4.31640625
818,5.3125,-4.30859375
819,5.328125,-4.375
820,5.3359375,-4.375
821,5.2578125,-4.375
822,5.265625,-4.36328125
823,3.953125,-3.26953125
824,4.69921875,-3.921875
825,5.13671875,-4.15234375
826,5.31640625,-4.38671875
827,5.36328125,-4.41015625
828,5.29296875,-4.33203125
829,4.796875,-3.91015625
830,4.765625,-3.91015625
831,5.29296875,-4.31640625
832,5.32421875,-4.39453125
833,5.3203125,-4.39453125
834,4.625,-3.724609375
835,5.2734375,-4.38671875
836,-3.322265625,3.470703125
837,3.935546875,-3.2421875
838,5.30859375,-4.359375
839,5.2578125,-4.3515625
840,4.53125,-3.796875
841,5.3359375,-4.40234375
842,5.24609375,-4.28515625
843,5.13671875,-4.2734375
844,5.3046875,-4.3359375
845,5.2265625,-4.27734375
846,5.265625,-4.3828125
847,4.64453125,-3.884765625
848,3.92578125,-3.251953125
849,1.9130859375,-1.435546875
850,5.296875,-4.40625
851,-3.359375,3.505859375
852,5.03125,-4.09375
853,-3.3359375,3.486328125
854,5.29296875,-4.3046875
855,5.265625,-4.33984375
856,5.30859375,-4.37109375
857,3.92578125,-3.251953125
858,5.26953125,-4.3828125
859,5.234375,-4.33984375
860,4.91015625,-4.13671875
861,5.30078125,-4.30859375
862,4.9140625,-3.986328125
863,3.244140625,-2.65234375
864,5.2734375,-4.3359375
865,5.30078125,-4.37109375
866,4.69921875,-3.8984375
867,4.8203125,-4.0390625
868,5.1640625,-4.30078125
869,-3.328125,3.490234375
870,-3.255859375,3.435546875
871,5.2421875,-4.35546875
872,5.16015625,-4.234375
873,4.8828125,-4.05859375
874,5.296875,-4.3984375
875,5.21875,-4.29296875
876,-3.37109375,3.51953125
877,5.34375,-4.41015625
878,5.234375,-4.328125
879,3.84765625,-3.08203125
880,3.150390625,-2.5625
881,4.89453125,-4.08984375
882,5.28125,-4.3828125
883,3.572265625,-2.90234375
884,5.23046875,-4.3125
885,5.28515625,-4.375
886,5.2890625,-4.32421875
887,5.28515625,-4.375
888,5.1171875,-4.25390625
889,3.68359375,-3.044921875
890,5.25,-4.3046875
891,5.3359375,-4.35546875
892,5.3359375,-4.3671875
893,5.203125,-4.2734375
894,4.8203125,-4.06640625
895,5.22265625,-4.359375
896,5.3203125,-4.35546875
897,5.26953125,-4.34375
898,5.32421875,-4.40625
899,5.15625,-4.3046875
900,5.2890625,-4.3671875
901,5.0625,-4.07421875
902,3.927734375,-3.224609375
903,5.34375,-4.4140625
904,4.75390625,-3.84765625
905,5.3125,-4.35546875
906,5.2421875,-4.36328125
907,5.0859375,-4.23828125
908,5.3125,-4.3828125
909,5.2734375,-4.35546875
910,5.05078125,-4.21484375
911,5.26171875,-4.3515625
912,5.18359375,-4.29296875
913,5.26953125,-4.37109375
914,5.234375,-4.31640625
915,5.296875,-4.390625
916,4.8828125,-4.0234375
917,5.3203125,-4.3671875
918,3.927734375,-3.224609375
919,4.94921875,-4.16796875
920,5.265625,-4.36328125
921,5.203125,-4.27734375
922,5.19140625,-4.30078125
923,5.33203125,-4.40625
924,5.2578125,-4.34765625
925,5.3046875,-4.3671875
926,4.734375,-3.947265625
927,5.1640625,-4.296875
928,5.31640625,-4.40625
929,5.3203125,-4.36328125
930,5.25390625,-4.33984375
931,-3.32421875,3.498046875
932,4.2421875,-3.490234375
933,4.8515625,-3.9609375
934,5.3046875,-4.3984375
935,5.26171875,-4.359375
936,3.953125,-3.26953125
937,-3.326171875,3.478515625
938,5.046875,-4.1953125
939,5.30859375,-4.390625
940,5.296875,-4.37109375
941,5.21875,-4.34765625
942,5.09375,-4.19921875
943,5.13671875,-4.203125
944,3.47265625,-2.82421875
945,5.0703125,-4.12890625
946,4.8046875,-4.05078125
947,5.3515625,-4.3984375
948,5.3203125,-4.38671875
949,3.92578125,-3.251953125
950,4.421875,-3.662109375
951,4.43359375,-3.623046875
952,3.935546875,-3.2421875
953,5.25390625,-4.36328125
954,5.3203125,-4.3984375
955,5.25390625,-4.34375
956,5.0546875,-4.18359375
957,5.30859375,-4.39453125
958,5.296875,-4.38671875
959,5.2890625,-4.3515625
960,5.296875,-4.35546875
961,5.11328125,-4.2578125
962,5.25,-4.3125
