injury_report,tweet,clean
1,"Doubt he'll clear waivers. If he doesn't, he'll be remembered as a big part of keeping the Mets a winning ball club with all the injuries. #LGM @billy_mckinney",Doubt clear waivers If remembered big part keeping Mets winning ball club injuries LGM billymckinney
1,Trainer came out to check on Chapman but he's staying in.,Trainer came check Chapman staying
1,Up now at Forbes-@Indians are struggling through significant player injuries as they enter the 2nd half. @Indians @WhiteSox @Dodgers @Brewers @Cubs @Padres @Royals @Tigers @Twins    https://t.co/q5Za4amVju,Up ForbesIndians struggling significant player injuries enter nd half Indians WhiteSox Dodgers Brewers Cubs Padres Royals Tigers Twins httpstcoqZaamVju
1,Hate to see that. #Padres Ryan Weathers appears to injure his knee trying to tag #Rockies Jon Gray along the first-base line.,Hate see Padres Ryan Weathers appears injure knee trying tag Rockies Jon Gray along firstbase line
1,Matt Chapman fouled a ball off his left foot and is down.,Matt Chapman fouled ball left foot
1,"@vnatale Only a concern if Higgy gets injured. If that happens, you switch Sánchez to catcher and lose the DH. If it’s later in the game, then just PH when that slot in order comes around.",vnatale Only concern Higgy gets injured If happens switch Sánchez catcher lose DH If later game PH slot order comes around
1,"@KreplineRoland There aren't great options with Kimbrel, Cishek and Kintzler on the IL. Rowan Wick can't pitch every inning and the defense requiring four or six outs didn't help matters last night.",KreplineRoland There great options Kimbrel Cishek Kintzler IL Rowan Wick pitch every inning defense requiring four six outs help matters last night
1,Cowboys losing ground with COVID-19 just 2 weeks from opener  https://t.co/nMiCu4Ex8u,Cowboys losing ground COVID weeks opener httpstconMiCuExu
1,Marlins SP Zach Thompson is under the weather and has been scratched tonight.,Marlins SP Zach Thompson weather scratched tonight
1,“It was terrible.”  Padres pregame: Going for another sweep of Reds; Blake Snell recovering from food poisoning  https://t.co/MpkwUrMfz7,It terrible Padres pregame Going another sweep Reds Blake Snell recovering food poisoning httpstcoMpkwUrMfz
1,Domingo Germán takes over for the Yankees in the 5th inning.   He was tonight's scheduled starter but needed an emergency root canal earlier this afternoon in Seattle.,Domingo Germán takes Yankees th inning He tonights scheduled starter needed emergency root canal earlier afternoon Seattle
1,"The Arizona Diamondbacks retained its ninth position in MLB Pipeline's midseason farm system rankings, but some top prospects are injured.   https://t.co/ahqmlYQXT9",The Arizona Diamondbacks retained ninth position MLB Pipelines midseason farm system rankings top prospects injured httpstcoahqmlYQXT
1,LISTEN: #Falcons A.J. McCarron Injury - What to Do Next?  https://t.co/Qx6GKSKV19,LISTEN Falcons AJ McCarron Injury What Do Next httpstcoQxGKSKV
1,Podcast: @GeoffHobsonCin joined me on @700wlw Sports  📍Chase's bounceback  📍Burrow plays? 📍Ossai injury 📍OL settling? and more 🎧 👇 🏈 💻   https://t.co/fvitdKfvfP  https://t.co/H8ubSHIE64,Podcast GeoffHobsonCin joined wlw Sports bounceback plays injury settling httpstcofvitdKfvfP httpstcoHubSHIE
1,Adam Hasley went 0-3 with a walk rehabbing with JS yesterday,Adam Hasley went walk rehabbing JS yesterday
1,What #Tigers think about pitching prospect Joey Wentz's timeline for MLB debut  - Right-hander Reese Olson makes first start for High-A West Michigan. - Double-A Erie catcher Dillon Dingler is out with an injury.  https://t.co/gfzjWg6gue,What Tigers think pitching prospect Joey Wentzs timeline MLB debut Righthander Reese Olson makes first start HighA West Michigan DoubleA Erie catcher Dillon Dingler injury httpstcogfzjWggue
1,Dr. Neil ElAttrache will perform Britton's surgery next Wednesday in California.  https://t.co/A6F9n0BV7v,Dr Neil ElAttrache perform Brittons surgery next Wednesday California httpstcoAFnBVv
1,"@donniekellybaby First, let's hope that both OF'ers don't have to go on the IL.",donniekellybaby First let us hope OFers go IL
1,@kjr_118 @whitesox on the IL,kjr whitesox IL
1,"It used to be you’d watch Carlos Rodón to see his wipeout slider, even when he was diminished by injury.   Now, it’s the fastball that’s truly eye-popping.   https://t.co/mcFSzYwUwd  https://t.co/Dez9KfYCui",It used watch Carlos Rodón see wipeout slider even diminished injury Now fastball truly eyepopping httpstcomcFSzYwUwd httpstcoDezKfYCui
1,"Curt Casali struck out and grabbed at his back as he went to the dugout. His swing looked off in his at-bat against Romo, too. He doesn't look all that healthy, but Posey's back probably doesn't give them much of a choice.",Curt Casali struck grabbed back went dugout His swing looked atbat Romo He look healthy Poseys back probably give much choice
1,Wong sidelined again  https://t.co/SzKIgpWtsQ,Wong sidelined httpstcoSzKIgpWtsQ
1,"Posted-Up-Running...My Website  Best 15 Minutes Sports..Padres lose again to bad club Hacksaw's Headlines..Chargers hit by injuries 1-Man's Opinion Column..""Padres-Help Wanted-Pitching""  Link:  https://t.co/Bv6D9LTR0z",PostedUpRunningMy Website Best Minutes SportsPadres lose bad club Hacksaws HeadlinesChargers hit injuries Mans Opinion ColumnPadresHelp WantedPitching Link httpstcoBvDLTRz
1,"@bearcub712 Kimbrel has a kid with serious medical issues. I think the pitch was they didn't have to get a whole new set of doctors, etc. which would still be true.",bearcub Kimbrel kid serious medical issues I think pitch get whole new set doctors etc would still true
1,"@CTruck24 Yeah, well, we write about and follow sports here, and this is a major injury to one of the premier athletes in pro sports. Go be cute elsewhere.",CTruck Yeah well write follow sports major injury one premier athletes pro sports Go cute elsewhere
1,"Stassi just took a foul ball off his mask and was shaken up, but is staying in the game after being checked out by trainers",Stassi took foul ball mask shaken staying game checked trainers
1,Cleveland Indians react to Josh Naylor’s injury: “The whole dugout was in shock”  https://t.co/wp2htqWFRL,Cleveland Indians react Josh Naylor injury The whole dugout shock httpstcowphtqWFRL
1,Moncada takes an ugly looking slide into third base when motoring there from first on an Abreu single. Looks like he landed funnily on his right wrist. Trainer giving him a long looksee.,Moncada takes ugly looking slide third base motoring first Abreu single Looks like landed funnily right wrist Trainer giving long looksee
1,Mark Canha departs early due to eye irritation  https://t.co/bOEri0dmPT,Mark Canha departs early due eye irritation httpstcobOEridmPT
1,Unspecified injury keeps Giants' Toney from game  https://t.co/2QqegQgf9G #NYGiants  https://t.co/OnY5L43t5A,Unspecified injury keeps Giants Toney game httpstcoQqegQgfG NYGiants httpstcoOnYLtA
1,Freddy Galvis is a good defensive upgrade… wouldn’t surprise me if he gets a good number of ABs when he gets off IL.,Freddy Galvis good defensive surprise gets good number ABs gets IL
1,Detroit Tigers won't waver from Casey Mize's load management as injuries amass  https://t.co/errP8ql1bG,Detroit Tigers waver Casey Mizes load management injuries amass httpstcoerrPqlbG
1,"Yadier Molina says it was a difficult decision to not play in the ASG, especially because it falls on his 39th birthday.   ""I would love to go there on my birthday and do something hopefully good that everyone can remember,  but it's something I need to do to come back healthy.""",Yadier Molina says difficult decision play ASG especially falls th birthday I would love go birthday something hopefully good everyone remember something I need come back healthy
1,Tired: Hug watch  Wired: Right tricep discomfort watch,Tired Hug watch Wired Right tricep discomfort watch
1,Bryce Harper and the Phillies send love to Ronald Acuña Jr. after heartbreaking injury.  From @gfstarr1:  https://t.co/tjLJQeJdq5,Bryce Harper Phillies send love Ronald Acuña Jr heartbreaking injury From gfstarr httpstcotjLJQeJdq
1,"@apoirier717 Nah, I'd be too hot. And I wouldn't want to cause Najee Harris to get injured.",apoirier Nah I would hot And I would want cause Najee Harris get injured
1,@Qwrple @Marlins Literally half of our team is injured too😂Great Excuse For Losing The Series,Qwrple Marlins Literally half team injured Excuse For Losing The Series
1,"Margot hustles his way to a leadoff single for #Rays, but pulled up like his hamstring may be an issue",Margot hustles way leadoff single Rays pulled like hamstring may issue
1,Hunter Dozier told @goldbergkc on the Ballys broadcast that the illness he'd been dealing with was food poisoning.,Hunter Dozier told goldbergkc Ballys broadcast illness would dealing food poisoning
1,"The #Rays Ryan Thompson often comes in to clean up an inning.  With Thompson on the IL, Pete Fairbanks with a big K of Semien to end the 7th and maintain a 4-2 lead.",The Rays Ryan Thompson often comes clean inning With Thompson IL Pete Fairbanks big K Semien end th maintain lead
1,Final line for #MNTwins Randy Dobnak rehabbing with @StPaulSaints tonight:  4.2 IP 5 H 1 R 1 ER 4 BB 2 K  78 pitches 47 strikes,Final line MNTwins Randy Dobnak rehabbing StPaulSaints tonight IP H R ER BB K pitches strikes
1,"For subscribers: His doctor estimated that two MRI scans would cost about $500 each. So when he received the bills, he couldn't believe his eyes; he owed more than $14,500.  https://t.co/BZlaPqjPov",For subscribers His doctor estimated two MRI scans would cost So received bills could believe eyes owed httpstcoBZlaPqjPov
1,Having trouble remembering the last time a first round pick in this city was not injured in preseason or before it.,Having trouble remembering last time first round pick city injured preseason
1,"@brockoli90 @ArrowheadAddict No need to pray for the health of everyone's ACL's during a time of year when players get injured? Nah, I'm lighting all the candles for our guys.",brockoli ArrowheadAddict No need pray health everyones ACLs time year players get injured Nah I lighting candles guys
1,Jesus Sanchez to the IL.,Jesus Sanchez IL
1,"At long last, the Padres' rotation is getting healthy. It's almost September, and the race is tightening. Now, how do they make the most of their healthy rotation?  (Hint: they should probably pitch their best pitchers.)   https://t.co/Ccg46SIMIB",At long last Padres rotation getting healthy Its almost September race tightening Now make healthy rotation Hint probably pitch best pitchers httpstcoCcgSIMIB
1,"Series Preview # 38 : Diamondbacks vs Padres.  With Tatis Jr. on the IL, with good pitching matchups, Diamondbacks will challenge the Padres.  https://t.co/p89kO93bXa  https://t.co/ZiUmX8It0f",Series Preview Diamondbacks vs Padres With Tatis Jr IL good pitching matchups Diamondbacks challenge Padres httpstcopkObXa httpstcoZiUmXItf
1,@DownToBlack Do you think there is merit to the idea that the league has figured out how to exploit his weaknesses? Or do you fall more on the “injuries were to blame” side of things?,DownToBlack Do think merit idea league figured exploit weaknesses Or fall injuries blame side things
1,"De La Hoya pulls out of Sept. 11 fight, says he has COVID  https://t.co/a50LeiF3RS",De La Hoya pulls Sept fight says COVID httpstcoaLeiFRS
1,Zack Britton's complicated surgery situation has the Yankees in limbo.  https://t.co/zSQjADspiJ,Zack Brittons complicated surgery situation Yankees limbo httpstcozSQjADspiJ
1,You sure about that? And the two guys above him are injured...  https://t.co/TbvlWWTALl,You sure And two guys injured httpstcoTbvlWWTALl
1,Lodolo has had blister issues and can’t go deep in games so why not call him up and use him in the pen? Chris Sale did it and has had a fine career,Lodolo blister issues go deep games call use pen Chris Sale fine career
1,"Other than the Drew Smyly injury, you know things are going well when Josh Tomlin reaches base",Other Drew Smyly injury know things going well Josh Tomlin reaches base
1,@mikemayer22 @jackramseymmo What sort of professional athlete gets a fatigued left leg? I could understand maybe a hockey or basketball player. But a baseball player???,mikemayer jackramseymmo What sort professional athlete gets fatigued left leg I could understand maybe hockey basketball player But baseball player
1,"#Orioles put Lakins on IL, add Watkins and Mattson   https://t.co/t52EHJ6DS3",Orioles put Lakins IL add Watkins Mattson httpstcotEHJDS
1,Bryce Harper is out of the game after getting hit by a deGrom changeup in the top of the sixth. Travis Jankowski now in right field.,Bryce Harper game getting hit deGrom changeup top sixth Travis Jankowski right field
1,"@NewbergReport I think if the Rangers land either Correa or Story, it’s a major win. Even with the injury history, and given the depth the Rangers have internally in the infield now, I think the upside for Correa is higher.",NewbergReport I think Rangers land either Correa Story major win Even injury history given depth Rangers internally infield I think upside Correa higher
1,Arroyo on his two IL stints this season -- 'I play the game hard. I'm always trying to make plays. It's been freak stuff.' #RedSox,Arroyo two IL stints season I play game hard I always trying make plays Its freak stuff RedSox
1,@JATayler injuries suck,JATayler injuries suck
1,@iowaneck Outrighting an injured player during the season is not allowed.,iowaneck Outrighting injured player season allowed
1,"Our Injured List Ledger, maintained and visualized by @drhoa3 was cited on ESPN tonight. You can find it here, and access it as a subscriber to Baseball Prospectus:   https://t.co/vPZuffZHEb  (h/t @SoCal_Librarian for the image)  https://t.co/25siKeQRQS",Our Injured List Ledger maintained visualized drhoa cited ESPN tonight You find access subscriber Baseball Prospectus httpstcovPZuffZHEb ht SoCalLibrarian image httpstcosiKeQRQS
1,@RiverAveBlues literally the guy who seemed to be a big injury risk is the only rotation survivor...,RiverAveBlues literally guy seemed big injury risk rotation survivor
1,"Tyler Rogers took a comebacker right off the inside of his right arm. Fortunately he's up, walking around on the mound and getting checked out by a trainer.",Tyler Rogers took comebacker right inside right arm Fortunately walking around mound getting checked trainer
1,"@BMatt55 @FitzGSN_ Can’t remember, Bob, was taking a knee their last possession?  Not sure if they event touched the ball in OT.",BMatt FitzGSN Can remember Bob taking knee last possession Not sure event touched ball OT
1,"Seager, Dodgers beat Braves 3-2; Albies' foul injures knee  https://t.co/1K3ghbUY2z",Seager Dodgers beat Braves Albies foul injures knee httpstcoKghbUYz
1,@JasonNYM @TonyKotwicki It’s coaching combined with the fact that 80% of the players have soft tissue injuries. Everyone is out there limping. I don’t see this on any other team and I watch A LOT of baseball. 🤣🤣,JasonNYM TonyKotwicki It coaching combined fact players soft tissue injuries Everyone limping I see team I watch A LOT baseball
1,Ian Anderson's night is over after throwing 76 pitches in 4.1 IP of shutout ball.  H: 4  R: 0  BB: 1  K: 6   Thomas Burrows comes into the game to take over for the rehabbing Anderson.,Ian Andersons night throwing pitches IP shutout ball H R BB K Thomas Burrows comes game take rehabbing Anderson
1,"Just remember... the Rangers 2021 season will be defined by their ability to navigate their young pitching, get them over past injuries, manage their workloads and make up for lost time from the pandemic.    https://t.co/KpD3n1cO6b",Just remember Rangers season defined ability navigate young pitching get past injuries manage workloads make lost time pandemic httpstcoKpDncOb
1,@JGoldberg12 I'd think leaving a pitcher in a game after he 'feels a pinch in his shoulder' would be the stupidest thing in baseball,JGoldberg I would think leaving pitcher game feels pinch shoulder would stupidest thing baseball
1,What Onyeka Okongwu’s offseason surgery means for Hawks  https://t.co/h9CG3GzIYR,What Onyeka Okongwu offseason surgery means Hawks httpstcohCGGzIYR
1,That’s the first home run Sonny Gray has allowed since he came off the IL at the start of July as the Cardinals take a 2-0 lead in the first.,That first home run Sonny Gray allowed since came IL start July Cardinals take lead first
1,"""I've never lost a patient from this diagnosis, ever,"" Dr. Hasan Kakli said.  https://t.co/UuCE75GtR5",I never lost patient diagnosis ever Dr Hasan Kakli said httpstcoUuCEGtR
1,"Connor Joe said he's giving his first home run ball to his wife, who was the one that reminded him last night that today was the one-year anniversary of being declared cancer free. It's a day he said he'll remember forever.   ""I can't explain all the emotions,"" he said.",Connor Joe said giving first home run ball wife one reminded last night today oneyear anniversary declared cancer free Its day said remember forever I explain emotions said
1,"After cart got to the walkway by the dugout that leads to clubhouse, Acuña had to be carried off the cart and up the hallway.",After cart got walkway dugout leads clubhouse Acuña carried cart hallway
1,"There is an expected ramp up, I think he is only about 13 months post surgery",There expected ramp I think months post surgery
1,"Please join Niswonger Children's Hospital for Kid's Central at Kingsport Fun Fest! This event is FREE to the community. Kids Central is a wonderful way for the entire family to have fun while learning the importance of health, wellness and injury prevention. #WhereHopeRises  https://t.co/g57ZBcSgPs",Please join Niswonger Childrens Hospital Kids Central Kingsport Fun Fest This event FREE community Kids Central wonderful way entire family fun learning importance health wellness injury prevention WhereHopeRises httpstcogZBcSgPs
1,@pinkstonaa I think Tepera will only not be traded if teams are worried about him regaining his pre-IL form. His velocity was down last time out. But he's a free agent that turns 34 in November... I'd think they would like to get a solid prospect for him if possible.,pinkstonaa I think Tepera traded teams worried regaining preIL form His velocity last time But free agent turns November I would think would like get solid prospect possible
1,Spence drops out of Pacquiao fight because of eye injury; Ugas steps in  https://t.co/mPHfCH8pOV,Spence drops Pacquiao fight eye injury Ugas steps httpstcomPHfCHpOV
1,"The Daily Chop: Win streak for Braves, Rehab assignments in Gwinnett, 2022 Schedule, and more  https://t.co/oOfiiwC8W0",The Daily Chop Win streak Braves Rehab assignments Gwinnett Schedule httpstcooOfiiwCW
1,Oh come on. Lorenzen getting hurt there was a fluke thing. I am pretty sure he has never got hurt on the offensive side of the ball in his career.,Oh come Lorenzen getting hurt fluke thing I pretty sure never got hurt offensive side ball career
1,"Kyle Keller's pitching now, in case anyone had hopes up. Brault's held to a pitch count (78) because of his four-month injury absence, and wound up with a five-inning line of two runs, five hits, six Ks. All the damage was done on the two solo shots early.",Kyle Kellers pitching case anyone hopes Braults held pitch count fourmonth injury absence wound fiveinning line two runs five hits six Ks All damage done two solo shots early
1,"COVID-19 has wreaked havoc on Yankees, Phillies rosters  https://t.co/kei0iEGMdd  https://t.co/r4sRLbkqX6",COVID wreaked havoc Yankees Phillies rosters httpstcokeiiEGMdd httpstcorsRLbkqX
1,"“When you start making moves out of team needs that aren’t necessarily driven by the player’s own development, you can get into trouble that way.""  Spoke to Chaim Bloom about why the Red Sox waited until now to call up Jarren Duran:  https://t.co/srigyWqYqD via @bostonherald",When start making moves team needs necessarily driven player development get trouble way Spoke Chaim Bloom Red Sox waited call Jarren Duran httpstcosrigyWqYqD via bostonherald
1,@sluggerdave I think that was more my point. We just don’t have depth anywhere else to sustain any injuries,sluggerdave I think point We depth anywhere else sustain injuries
1,Some changes to the NFL's injured reserve rules are coming for 2021. 📝  https://t.co/VTOLoGSiZc,Some changes NFLs injured reserve rules coming httpstcoVTOLoGSiZc
1,If the #MNTwins are using the deadline as leverage and trying to sign Buxton to a deal like that while he’s hurt I don’t see much path for a positive outcome and that stinks.,If MNTwins using deadline leverage trying sign Buxton deal like hurt I see much path positive outcome stinks
1,These three #MNTwins players are filling in for injured players.   Can they help the team to turn their record around during a soft part of their schedule?⤵️⤵️⤵️   https://t.co/Z5Bl8pGn9S,These three MNTwins players filling injured players Can help team turn record around soft part httpstcoZBlpGnS
1,The Yankees' COVID outbreak just got worse. Again. Seriously.   https://t.co/h1xk7MQiNW,The Yankees COVID outbreak got worse Again Seriously httpstcohxkMQiNW
1,Won't see a better play in the majors this year at third base than the one just turned in by Manny Machado from one knee... to get Castellanos by a step. #Reds #Padres,Wont see better play majors year third base one turned Manny Machado one knee get Castellanos step Reds Padres
1,"A considerable delay, as Garrett Cooper was injured on this play:  https://t.co/5tOVpR0rHi",A considerable delay Garrett Cooper injured play httpstcotOVpRrHi
1,@EdCampb93252634 Injury to Gabriel Cancel. QC has an abundance of infielders so they can afford to lose the bat. Govern has handled it there before,EdCampb Injury Gabriel Cancel QC abundance infielders afford lose bat Govern handled
1,"And considering the injuries to basically everyone and Max Fried’s inconsistencies, his turnaround came at a crucial time",And considering injuries basically everyone Max Fried inconsistencies turnaround came crucial time
1,Chisholm and Cooper to the IL. #JuntosMiami,Chisholm Cooper IL JuntosMiami
1,MYNT Head Coach (U-20) - US Soccer (Chicago · IL)  https://t.co/rRhgRhHAUF,MYNT Head Coach U US Soccer Chicago IL httpstcorRhgRhHAUF
1,"Maddon said even if they don't play tomorrow, ""it should not be something elongated. That's the original diagnosis I've been given.""",Maddon said even play tomorrow something elongated Thats original diagnosis I given
1,When announcers say a guy who never played in the league is going to average 28 points someday my eyes just roll so hard I may need surgery now.   Definitely considering a lawsuit.,When announcers say guy never played league going average points someday eyes roll hard I may need surgery Definitely considering lawsuit
1,I don’t know anybody who loves anything more than Buck Martinez talking about catchers going to one knee,I know anybody loves anything Buck Martinez talking catchers going one knee
1,"Rob Refsnyder has reached base three times in his first game off the IL, and he scores an insurance run on a two-out, opportunistic bunt single by Andrelton Simmons. No chance at first base.  5-1 Twins.",Rob Refsnyder reached base three times first game IL scores insurance run twoout opportunistic bunt single Andrelton Simmons No chance first base Twins
1,@TonyTravisano13 @RandRCigars I think they get rid of a pitcher - either IL or DFA. They have 14 now,TonyTravisano RandRCigars I think get rid pitcher either IL DFA They
1,Acuna is walking off the field under his own power but with a noticeable limp.,Acuna walking field power noticeable limp
1,And 2 weeks later still not doing baseball activities...,And weeks later still baseball activities
1,"Review: Roger Federer may be out with an injury, but he’s present — and forthcoming — in a new book  https://t.co/D6G3GVrgrY",Review Roger Federer may injury present forthcoming new book httpstcoDGGVrgrY
1,@MaryL1973 Injury. Looked like a hammie running to 1B.,MaryL Injury Looked like hammie running B
1,"@mchappell51 Do we know any details on the surgery, or who did it, Mike?",mchappell Do know details surgery Mike
1,@faus24 @Phillies Yup. But they were not healthy enough to trade.,faus Phillies Yup But healthy enough trade
1,@EDuerrwaechter Takeaway bucket is in concussion protocol.,EDuerrwaechter Takeaway bucket concussion protocol
1,@Vets4Mets @koosman2pointOh @StevenACohen2 @Mets Both those guys should be in the mix Cohen is a smart guy I’m sure he feels the same way he sees this team is terribly flaw and signing so many guys off the street to fill in for injured players has to infuriate him he has find a way to rid the organization of its loser mentality,VetsMets koosmanpointOh StevenACohen Mets Both guys mix Cohen smart guy I sure feels way sees team terribly flaw signing many guys street fill injured players infuriate find way rid organization loser mentality
1,"Citing the health of his shoulder and the Padres’ postseason hopes, Fernando Tatis Jr. has decided not to participate in the Home Run Derby. He said he plans to be a future multi-time participant.",Citing health shoulder Padres postseason hopes Fernando Tatis Jr decided participate Home Run Derby He said plans future multitime participant
1,"Some interesting reads out there about the spike in soft tissue injuries in baseball and the possible link to the mental and emotional residue of the pandemic. No one can confirm or refute, but it makes as much sense as any other theory. Thankfully, my obliques are fine.",Some interesting reads spike soft tissue injuries baseball possible link mental emotional residue pandemic No one confirm refute makes much sense theory Thankfully obliques fine
1,Looks like we've got our first rehab start of the summer! @sadler_squared is on the mound (oh and p.s. it's his birthday)  #GoFrogs  https://t.co/CJnLDs1ItR,Looks like got first rehab start summer sadlersquared mound oh ps birthday GoFrogs httpstcoCJnLDsItR
1,Thumb contusion for the All Star.,Thumb contusion All Star
1,Could have done without Hard Knocks cold opening with multiple angles of Dak's injury,Could done without Hard Knocks cold opening multiple angles Daks injury
1,Weathers comes off IL for start against Marlins  https://t.co/K0qA853wGs,Weathers comes IL start Marlins httpstcoKqAwGs
1,"📚 The Road to 5,000: Gerry Davis 📚  Yes, umpire rehab assignments are a real thing, and Gerry Davis' runs through Reno.   Full story ⬇  https://t.co/x3O8YsMmzP  https://t.co/tp1btNwsYF",The Road Gerry Davis Yes umpire rehab assignments real thing Gerry Davis runs Reno Full story httpstcoxOYsMmzP httpstcotpbtNwsYF
1,Carlos Correa is sick today. He is not currently at the ballpark and Dusty Baker was unsure whether he’d be available today.,Carlos Correa sick today He currently ballpark Dusty Baker unsure whether available today
1,José Ramírez being taken to hospital to be checked after fouling ball off his face.  Not sure what else can happen to the #Indians.,José Ramírez taken hospital checked fouling ball face Not sure else happen Indians
1,Mets built a 3-0 lead with a big first inning against David Price. They showed aggressiveness on the base paths and Javier Báez had an RBI double in his first ab back from the IL,Mets built lead big first inning David Price They showed aggressiveness base paths Javier Báez RBI double first ab back IL
1,"@JayyXVR Does not make sense to me , old and injured a lot, but I will see.",JayyXVR Does make sense old injured lot I see
1,Just IL the guy,Just IL guy
1,Moreland played 41 defensive snaps against Ravens so he must have gotten injured in the second half,Moreland played defensive snaps Ravens must gotten injured second half
1,"If you feel like the baseball gods have decided the Diamondbacks can't have nice things -- Exhibit 3,231: Zac Gallen's latest injury -- it's worth remembering that the baseball gods help those who help themselves.  https://t.co/8gqxe6Gm85",If feel like baseball gods decided Diamondbacks nice things Exhibit Zac Gallens latest injury worth remembering baseball gods help help httpstcogqxeGm
1,"Daniel Bard plunked David Peralta. He limps to first, where a mass of teammates greet him. The Diamondbacks win 4-3, once again pickup up a Merrill Kelly start.  It's just the second win this year in which they scored four or fewer runs. Arizona is 24-63.",Daniel Bard plunked David Peralta He limps first mass teammates greet The Diamondbacks win pickup Merrill Kelly start Its second win year scored four fewer runs Arizona
1,The fence in LF just got put on the IL. #STLCards,The fence LF got put IL STLCards
1,@AlexDeBrincats Nursing a minor injury,AlexDeBrincats Nursing minor injury
1,@chrisamccoy He’s pitched one inning of rehab,chrisamccoy He pitched one inning rehab
1,Jalen Green clearly limping. Oh no.,Jalen Green clearly limping Oh
1,"We shouldn't be letting Madrigal and Hoerner block anything- I mean, they're both currently unable to even play because of injuries, something that's a concern. Hoerner has positional flexibility (2B/SS/3B/CF).   This stuff works itself out- and a DH would add more flexibility.",We letting Madrigal Hoerner block anything I mean currently unable even play injuries something concern Hoerner positional flexibility BSSBCF This stuff works DH would add flexibility
1,It’s a cramp or a hamstring. Can’t be much else,It cramp hamstring Can much else
1,X rays negative for Posey.,X rays negative Posey
1,looked on replay as if he rolled his ankle a bit.,looked replay rolled ankle bit
1,✅ I’m told Eagles QB Jalen Hurts is “doing just fine” today after going to the hospital last night with a stomach infection   #JalenHurts   #Eagles   https://t.co/jszLJWnbBF,I told Eagles QB Jalen Hurts fine today going hospital last night stomach infection JalenHurts Eagles httpstcojszLJWnbBF
1,covid got me. see you guys in two weeks  https://t.co/BdkhMLj1Ow,covid got see guys two weeks httpstcoBdkhMLjOw
1,"The big picture question after a rough weekend: Was the Nationals’ sweep at the hands of the Dodgers an injury-plagued, mismatched blip, or a sign of more trouble to come?  https://t.co/seUb2x9k3P",The big picture question rough weekend Was Nationals sweep hands Dodgers injuryplagued mismatched blip sign trouble come httpstcoseUbxkP
1,"Joseph Hernandez dealing through 5IP, 4H, 1R, BB, 8K. Good fo see him healthy again. Bright future.",Joseph Hernandez dealing IP H R BB K Good fo see healthy Bright future
1,Yanks' Cole K's 9 in win following bout with COVID  https://t.co/9uP74F1G9L #Yankees  https://t.co/04rsRJ8wGn,Yanks Cole Ks win following bout COVID httpstcouPFGL Yankees httpstcorsRJwGn
1,Hicks is just now beginning to play catch. Shildt said he’s still a ways away from full baseball activities.,Hicks beginning play catch Shildt said still ways away full baseball activities
1,"Naw, this is some kind of cult ritual to appease the injury gods after stealing OJ Howard and Vita Vea last year.",Naw kind cult ritual appease injury gods stealing OJ Howard Vita Vea last year
1,@dangercart I'm pretty sure the main problem has been injuries to the other strong teams,dangercart I pretty sure main problem injuries strong teams
1,Eric Fisher’s Achilles rehab timeline is mid-August. Keeping an eye on this situation.,Eric Fisher Achilles rehab timeline midAugust Keeping eye situation
