injury_report,tweet,clean
1,"De La Hoya pulls out of Sept. 11 fight, says he has COVID  https://t.co/a50LeiF3RS",De La Hoya pulls Sept fight says COVID httpstcoaLeiFRS
1,"The Nats have signed catcher Rene Rivera and optioned Jakson Reetz. They’ve also reinstated Jordy Mercer from the IL. Starlin Castro has been placed on Administrative Leave by Major League Baseball under the Domestic Violence, Sexual Assault and Child Abuse Policy",The Nats signed catcher Rene Rivera optioned Jakson Reetz They also reinstated Jordy Mercer IL Starlin Castro placed Administrative Leave Major League Baseball Domestic Violence Sexual Assault Child Abuse Policy
1,Jalen Reagor is limited today according to the team. He has lower body tightness. Is off to the side running individual drills. But was catching some passes with the WR earlier.,Jalen Reagor limited today according team He lower body tightness Is side running individual drills But catching passes WR earlier
1,Bryce Harper is out of the game after getting hit by a deGrom changeup in the top of the sixth. Travis Jankowski now in right field.,Bryce Harper game getting hit deGrom changeup top sixth Travis Jankowski right field
1,Joe Maddon said Max Stassi is currently undergoing some tests. Maddon said he’s better than he was last night. For tonight they just need him to be well enough to play defense if necessary. He was hit by a pitch last night. #Angels,Joe Maddon said Max Stassi currently undergoing tests Maddon said better last night For tonight need well enough play defense necessary He hit pitch last night Angels
1,@mooseg417 It was super fun and it felt really damn good to be back out there. My body is definitely sore today lol.,mooseg It super fun felt really damn good back My body definitely sore today lol
1,"Connor Joe said he's giving his first home run ball to his wife, who was the one that reminded him last night that today was the one-year anniversary of being declared cancer free. It's a day he said he'll remember forever.   ""I can't explain all the emotions,"" he said.",Connor Joe said giving first home run ball wife one reminded last night today oneyear anniversary declared cancer free Its day said remember forever I explain emotions said
1,"After cart got to the walkway by the dugout that leads to clubhouse, Acuña had to be carried off the cart and up the hallway.",After cart got walkway dugout leads clubhouse Acuña carried cart hallway
1,"Please join Niswonger Children's Hospital for Kid's Central at Kingsport Fun Fest! This event is FREE to the community. Kids Central is a wonderful way for the entire family to have fun while learning the importance of health, wellness and injury prevention. #WhereHopeRises  https://t.co/g57ZBcSgPs",Please join Niswonger Childrens Hospital Kids Central Kingsport Fun Fest This event FREE community Kids Central wonderful way entire family fun learning importance health wellness injury prevention WhereHopeRises httpstcogZBcSgPs
1,@pinkstonaa I think Tepera will only not be traded if teams are worried about him regaining his pre-IL form. His velocity was down last time out. But he's a free agent that turns 34 in November... I'd think they would like to get a solid prospect for him if possible.,pinkstonaa I think Tepera traded teams worried regaining preIL form His velocity last time But free agent turns November I would think would like get solid prospect possible
1,"COVID-19 has wreaked havoc on Yankees, Phillies rosters  https://t.co/kei0iEGMdd  https://t.co/r4sRLbkqX6",COVID wreaked havoc Yankees Phillies rosters httpstcokeiiEGMdd httpstcorsRLbkqX
1,"“When you start making moves out of team needs that aren’t necessarily driven by the player’s own development, you can get into trouble that way.""  Spoke to Chaim Bloom about why the Red Sox waited until now to call up Jarren Duran:  https://t.co/srigyWqYqD via @bostonherald",When start making moves team needs necessarily driven player development get trouble way Spoke Chaim Bloom Red Sox waited call Jarren Duran httpstcosrigyWqYqD via bostonherald
1,"Cora said Sale and Seabold will both throw live BP in Fort Myers on Tuesday. Sale will work two innings, Seabold will work three innings. #RedSox",Cora said Sale Seabold throw live BP Fort Myers Tuesday Sale work two innings Seabold work three innings RedSox
1,Finally some good news amidst the @Yankees' COVID-19 breakout.  https://t.co/0zOr1crKvI,Finally good news amidst Yankees COVID breakout httpstcozOrcrKvI
1,"Some interesting reads out there about the spike in soft tissue injuries in baseball and the possible link to the mental and emotional residue of the pandemic. No one can confirm or refute, but it makes as much sense as any other theory. Thankfully, my obliques are fine.",Some interesting reads spike soft tissue injuries baseball possible link mental emotional residue pandemic No one confirm refute makes much sense theory Thankfully obliques fine
1,José Ramírez being taken to hospital to be checked after fouling ball off his face.  Not sure what else can happen to the #Indians.,José Ramírez taken hospital checked fouling ball face Not sure else happen Indians
1,"Daniel Bard plunked David Peralta. He limps to first, where a mass of teammates greet him. The Diamondbacks win 4-3, once again pickup up a Merrill Kelly start.  It's just the second win this year in which they scored four or fewer runs. Arizona is 24-63.",Daniel Bard plunked David Peralta He limps first mass teammates greet The Diamondbacks win pickup Merrill Kelly start Its second win year scored four fewer runs Arizona
1,X rays negative for Posey.,X rays negative Posey
1,✅ I’m told Eagles QB Jalen Hurts is “doing just fine” today after going to the hospital last night with a stomach infection   #JalenHurts   #Eagles   https://t.co/jszLJWnbBF,I told Eagles QB Jalen Hurts fine today going hospital last night stomach infection JalenHurts Eagles httpstcojszLJWnbBF
1,"The big picture question after a rough weekend: Was the Nationals’ sweep at the hands of the Dodgers an injury-plagued, mismatched blip, or a sign of more trouble to come?  https://t.co/seUb2x9k3P",The big picture question rough weekend Was Nationals sweep hands Dodgers injuryplagued mismatched blip sign trouble come httpstcoseUbxkP
1,Ryan Brasier struck in the side of the head earlier today in a simulated game in Fort Myers. Taken to local hospital and currently under observation,Ryan Brasier struck side head earlier today simulated game Fort Myers Taken local hospital currently observation
1,"For all of our AMAZING technological advances, sometimes the answer -- still -- is, ""I don't know. Let's give it a week and see how it feels, then.""  P.S. MRI imaging, at best, is still at the bundle level. Sometimes you can measure gaps/laxity, but that isn't typically done.",For AMAZING technological advances sometimes answer still I know Lets give week see feels PS MRI imaging best still bundle level Sometimes measure gapslaxity typically done
1,"@PalmerGuyBoston @IBWAA Hopefully Dickerson can play again this year, though. That’ll be crucial since he’s a FA this offseason. Sounds like he’s out until August at the earliest.",PalmerGuyBoston IBWAA Hopefully Dickerson play year though That crucial since FA offseason Sounds like August earliest
1,@Crewsett remotely though because he has COVID,Crewsett remotely though COVID
1,"Francisco Lindor should be activated early this week, Luis Rojas said.   Seems like the Mets are hoping he’s back Tuesday against the Giants. Rojas said the performance staff recommended remaining extra cautious with Lindor, which is why he was not activated today.",Francisco Lindor activated early week Luis Rojas said Seems like Mets hoping back Tuesday Giants Rojas said performance staff recommended remaining extra cautious Lindor activated today
1,Gabe Kapler said Buster Posey won't start tomorrow but it's possible he's available off the bench. The best possible news given how bad that looked.,Gabe Kapler said Buster Posey start tomorrow possible available bench The best possible news given bad looked
1,Servais said he was unsure if JP Crawford will be available to play tomorrow. He said Crawford is really under the weather. They are hoping rest and fluid today can get him back for tomorrow.,Servais said unsure JP Crawford available play tomorrow He said Crawford really weather They hoping rest fluid today get back tomorrow
1,"Jose Ramirez had some swelling after fouling a ball off his face. Team wants to have him checked out real quick, so he's being taken to the hospital to make sure everything is OK.   As for Roberto Perez, who left the game with the RubberDucks, Tito relayed that he's fine.",Jose Ramirez swelling fouling ball face Team wants checked real quick taken hospital make sure everything OK As Roberto Perez left game RubberDucks Tito relayed fine
1,Dusty Baker asked about Jose Urquidy expected to be available to replace Zack Greinke in the rotation while Zack is out due to health and safety protocols: “We missed Urquidy. He’s one of the main guys on our pitching staff..We’re just fortunate to replace quality with quality.”  https://t.co/ZpVGwRn0ss,Dusty Baker asked Jose Urquidy expected available replace Zack Greinke rotation Zack due health safety protocols We missed Urquidy He one main guys pitching staffWe fortunate replace quality quality httpstcoZpVGwRnss
1,@WiscoWavy @ezraroberts98 @MiLBMariners @EmersonHancock_ Neither pitched last year and both have dealt with shoulder fatigue,WiscoWavy ezraroberts MiLBMariners EmersonHancock Neither pitched last year dealt shoulder fatigue
1,"Leadoff single in third makes Bryant 7-for-14 since returning from bruised ribs (with HR, BB, RBI).",Leadoff single third makes Bryant since returning bruised ribs HR BB RBI
1,Tanner Scott threw a bullpen session today and nearing a return. Hunter Harvey in Florida and joining Complex League team. Hyde said again hoping for return in Aug 12-16 range. #orioles,Tanner Scott threw bullpen session today nearing return Hunter Harvey Florida joining Complex League team Hyde said hoping return Aug range orioles
1,Pagan has a tight neck from sleeping on it.   He has not pitched since Tuesday.   Tingler says he hopes he's available tomorrow.,Pagan tight neck sleeping He pitched since Tuesday Tingler says hopes available tomorrow
1,"Morgan Frost’s chances of sticking with the Flyers have improved greatly, and the center says his surgically repaired shoulder is almost 100%  https://t.co/MRfrxCOxEl",Morgan Frost chances sticking Flyers improved greatly center says surgically repaired shoulder almost httpstcoMRfrxCOxEl
1,Eagles waived/injured LB Joe Ostman,Eagles waivedinjured LB Joe Ostman
1,"Red Sox utility man Danny Santana, in camp on a major league invite, is currently hospitalized for a foot infection, being treated with antibiotics.",Red Sox utility man Danny Santana camp major league invite currently hospitalized foot infection treated antibiotics
1,"Avoid heatstroke-related injury and death by never leaving a child alone in a car, not even for a minute. Learn more about how to prevent heatstroke in hot cars this summer from @safekids. #WhereHopeRises   https://t.co/UYTegZ6dKi",Avoid heatstrokerelated injury death never leaving child alone car even minute Learn prevent heatstroke hot cars summer safekids WhereHopeRises httpstcoUYTegZdKi
1,#Jaguars placed OL A.J. Cann on the Reserve/COVID-19 list.,Jaguars placed OL AJ Cann ReserveCOVID list
1,BREAKING: A 3-year-old girl and two police officers were injured in a crash in Philadelphia's Port Richmond neighborhood  https://t.co/zDLbPFwv8I,BREAKING A yearold girl two police officers injured crash Philadelphias Port Richmond neighborhood httpstcozDLbPFwvI
1,LaMonte Wade Jr. is out of the game. His foot got stepped on at first earlier. Darin Ruf is now playing first.,LaMonte Wade Jr game His foot got stepped first earlier Darin Ruf playing first
1,"Nick Castellanos is watching the game from the dugout railing. Hopefully, it's a good sign that he's back in the dugout after he was hit by a pitch and left the game in the 4th inning. #Reds",Nick Castellanos watching game dugout railing Hopefully good sign back dugout hit pitch left game th inning Reds
1,US COVID Deaths Fully vaccinated (left) Not fully vaccinated (right)  https://t.co/Av3RjcTsCK,US COVID Deaths Fully vaccinated left Not fully vaccinated right httpstcoAvRjcTsCK
1,"Yesterday, we wrapped up #HOPEWeek by honoring Blake Wheatley, who was diagnosed with bicuspid aortic valve condition – the same condition that Aaron Boone faces. He spent the day touring the stadium, playing catch with Britton and Boone, and joining the players on the field.  https://t.co/2fSWF5X0tZ",Yesterday wrapped HOPEWeek honoring Blake Wheatley diagnosed bicuspid aortic valve condition condition Aaron Boone faces He spent day touring stadium playing catch Britton Boone joining players field httpstcofSWFXtZ
1,"#Rays Choi was hit on left kneecap. He made it to 1B slowly, but leaves game. He walked off field under his own power during pitching change and heads back to 1B so he is staying in.",Rays Choi hit left kneecap He made B slowly leaves game He walked field power pitching change heads back B staying
1,"Good ol' link didn't work properly before.  Near-daily reminder about #Marlins roster/injury runner. Latest on Brian Anderson, Sixto and Co.   https://t.co/DdEn8Ba7on",Good ol link work properly Neardaily reminder Marlins rosterinjury runner Latest Brian Anderson Sixto Co httpstcoDdEnBaon
1,"Ronald Acuña Jr. was walking off on his own power under the guidance of training staff, but he stopped and went to the ground toward the foul line.",Ronald Acuña Jr walking power guidance training staff stopped went ground toward foul line
1, https://t.co/NWnShahY9t,httpstcoNWnShahYt
1,@DHobstetter Yeah. I'm with Ritzo and Allegri that I did not see anything on the at bat and in the field that Luciano hurt himself. Hopefully he's okay.,DHobstetter Yeah I Ritzo Allegri I see anything bat field Luciano hurt Hopefully okay
1,"#Rays Walls said no doubt play in 3rd inning on the ball he fielded and then Franco collided with him was an error, should have been called that way from the start",Rays Walls said doubt play rd inning ball fielded Franco collided error called way start
1,"Ballgame.   Blue Jays 2, Tigers 1.  Matthew Boyd went four innings and allowed two solo homers in his return from the IL.  The Tigers' lineup never got going against Jose Berrios. They've scored two runs or fewer in four straight games.  The Tigers are 62-69",Ballgame Blue Jays Tigers Matthew Boyd went four innings allowed two solo homers return IL The Tigers lineup never got going Jose Berrios Theyve scored two runs fewer four straight games The Tigers
1,"@Carolene_x0 I agree. How many times did a “report” come out about a Mets player on their way out, that they were tough to get along with or a clubhouse cancer or some other absolute bullshit? It was ridiculous.",Carolenex I agree How many times report come Mets player way tough get along clubhouse cancer absolute bullshit It ridiculous
1,Kyle Schwarber is taking BP on the field at Camden Yards.,Kyle Schwarber taking BP field Camden Yards
1,Mountcastle leaves game after being hit on elbow  https://t.co/lKvotelCTO,Mountcastle leaves game hit elbow httpstcolKvotelCTO
1,"Raynel Espinal has been added to the Red Sox roster as the team is hit hard by COVID-19. The 29-year-old righty has been a solid piece of the @WooSox rotation this season going 9-4 with a 3.74 ERA, and 89 strikeouts over 91.1 IP. He also has an OBA of .203, and a 1.12 WHIP.",Raynel Espinal added Red Sox roster team hit hard COVID The yearold righty solid piece WooSox rotation season going ERA strikeouts IP He also OBA WHIP
1,"Of those positive tests, Sills says there is a seven times higher incidence rate among unvaccinated players -- 2.2% in unvaccinated, 0.3% in vaccinated.",Of positive tests Sills says seven times higher incidence rate among unvaccinated players unvaccinated vaccinated
1,"@balldontlie1233 Heard it's the flexor muscle, not the UCL.",balldontlie Heard flexor muscle UCL
1,Seager has a bone bruise after fouling a ball off shin a few days ago.,Seager bone bruise fouling ball shin days ago
1,"@bipolarguy86 @AuthorShaunHolt @Fila_Matt @RealSkylarLewis Players also risk injury, worse performance and losing on guaranteed money. It's why they want those big deals.",bipolarguy AuthorShaunHolt FilaMatt RealSkylarLewis Players also risk injury worse performance losing guaranteed money Its want big deals
1,"Candace Owens withdrew from a recent event in Texas due to a “sudden illness,” but suggests this test request is due to complying with a small business request for a negative test.  Her most fervent covid-hoaxer followers will be upset she complies for covid test requests.  https://t.co/yrWjQHmcSy",Candace Owens withdrew recent event Texas due sudden illness suggests test request due complying small business request negative test Her fervent covidhoaxer followers upset complies covid test requests httpstcoyrWjQHmcSy
1,@AshleyBaker_21 I hate the CTE reasoning. Because we’ve all had drunken nights with bad decisions at 1 AM. Was this unnecessary? Absolutely. But I’m not looking at this and saying “he has a brain injury”.,AshleyBaker I hate CTE reasoning Because drunken nights bad decisions AM Was unnecessary Absolutely But I looking saying brain injury
1,"@amaru1994 CP3 playing with a bum wrist, and it’s showing. Sucks.",amaru CP playing bum wrist showing Sucks
