injury_report,tweet,clean
1,Up now at Forbes-@Indians are struggling through significant player injuries as they enter the 2nd half. @Indians @WhiteSox @Dodgers @Brewers @Cubs @Padres @Royals @Tigers @Twins    https://t.co/q5Za4amVju,Up ForbesIndians struggling significant player injuries enter nd half Indians WhiteSox Dodgers Brewers Cubs Padres Royals Tigers Twins httpstcoqZaamVju
1,"@abeds15 @george4593 Um, do you actually remember his 3 years with the Cubs? First year was injury and bad. Second year was bad/mediocre and then second half great. Third, very short 2020 was elite.  So, yeah, I expect some good but some bad and some injured for his remaining two years.",abeds george Um actually remember years Cubs First year injury bad Second year badmediocre second half great Third short elite So yeah I expect good bad injured remaining two years
1,"Updated Milwaukee Brewers roster/depth chart:  •RP Hunter Strickland, Jake Cousins activated from COVID-19 IL. •RP Sal Romano DFAd. •RP Blaine Hardy returned to minors.   https://t.co/0J0PmJAoLn  #ThisIsMyCrew  https://t.co/yMgu4nMYEi",Updated Milwaukee Brewers rosterdepth chart Hunter Strickland Jake Cousins activated COVID IL Sal Romano DFAd Blaine Hardy returned minors httpstcoJPmJAoLn ThisIsMyCrew httpstcoyMgunMYEi
1,Xander Bogaerts tweaked his wrist on a swing yesterday. He’s expected to be back in the lineup tomorrow according to Alex Cora  #RedSox #DirtyWater,Xander Bogaerts tweaked wrist swing yesterday He expected back lineup tomorrow according Alex Cora RedSox DirtyWater
1,Matt Chapman fouled a ball off his left foot and is down.,Matt Chapman fouled ball left foot
1,"@vnatale Only a concern if Higgy gets injured. If that happens, you switch Sánchez to catcher and lose the DH. If it’s later in the game, then just PH when that slot in order comes around.",vnatale Only concern Higgy gets injured If happens switch Sánchez catcher lose DH If later game PH slot order comes around
1,#Mariners first baseman to undergo season-ending hip surgery  https://t.co/l7ksrDEKyx  https://t.co/nfXxNzKnyd,Mariners first baseman undergo seasonending hip surgery httpstcolksrDEKyx httpstconfXxNzKnyd
1,"As the full-season teams gear up for a week full of prominent rehab assignments, there was plenty of action at the rookie levels. We've got you covered with our daily roundup.   https://t.co/kGdbR1Htr6",As fullseason teams gear week full prominent rehab assignments plenty action rookie levels Weve got covered daily roundup httpstcokGdbRHtr
1,"@KreplineRoland There aren't great options with Kimbrel, Cishek and Kintzler on the IL. Rowan Wick can't pitch every inning and the defense requiring four or six outs didn't help matters last night.",KreplineRoland There great options Kimbrel Cishek Kintzler IL Rowan Wick pitch every inning defense requiring four six outs help matters last night
1,Roberts said Seager's live batting practice went well and a Wednesday activation is a possibility if he feels good tomorrow.,Roberts said Seagers live batting practice went well Wednesday activation possibility feels good tomorrow
1,"Giants activate Ryan Anderson off NFI list, Rysen John off COVID-19 list.  https://t.co/GyVqNJe0XA",Giants activate Ryan Anderson NFI list Rysen John COVID list httpstcoGyVqNJeXA
1,@FieldsToArobTD @TenutaJoe @WaddleandSilvy Probably see Yaz going there as well. I'd imagine coming back from knee surgery and catching every game immediately after would be tough,FieldsToArobTD TenutaJoe WaddleandSilvy Probably see Yaz going well I would imagine coming back knee surgery catching every game immediately would tough
1,"Alex Cora on the possibility of more positive COVID tests that could come back: ""I'm concerned. It feels like it's one every day.""",Alex Cora possibility positive COVID tests could come back I concerned It feels like one every day
1,Cody Bellinger is testing his hamstring at 1st base. Hopefully available for tomorrow.,Cody Bellinger testing hamstring st base Hopefully available tomorrow
1,Cowboys losing ground with COVID-19 just 2 weeks from opener  https://t.co/nMiCu4Ex8u,Cowboys losing ground COVID weeks opener httpstconMiCuExu
1,"The #BlueJays have four reliable SPs following the emergence of Stripling/Manoah. But injuries could change that in a hurry and there isn't much depth to work with. Upgrading over Matz might not seem like a priority now, but this team could really use another mid-rotation piece.",The BlueJays four reliable SPs following emergence StriplingManoah But injuries could change hurry much depth work Upgrading Matz might seem like priority team could really use another midrotation piece
1,Contreras (knee) could return as soon as Friday  https://t.co/io1DR1DiPA,Contreras knee could return soon Friday httpstcoioDRDiPA
1,Gotta imagine this is like May when Lynn and Los ended up on the IL likely for rest. Get the rest and ready for an October fight.,Got ta imagine like May Lynn Los ended IL likely rest Get rest ready October fight
1,Marlins SP Zach Thompson is under the weather and has been scratched tonight.,Marlins SP Zach Thompson weather scratched tonight
1,“It was terrible.”  Padres pregame: Going for another sweep of Reds; Blake Snell recovering from food poisoning  https://t.co/MpkwUrMfz7,It terrible Padres pregame Going another sweep Reds Blake Snell recovering food poisoning httpstcoMpkwUrMfz
1,"Mark Appel’s journey back to the Phillies: Shoulder surgery, a sandwich shop and why he started wearing an A’s hat to Minute Maid Park.  https://t.co/Er7hckKWdw",Mark Appel journey back Phillies Shoulder surgery sandwich shop started wearing A hat Minute Maid Park httpstcoErhckKWdw
1,Domingo Germán takes over for the Yankees in the 5th inning.   He was tonight's scheduled starter but needed an emergency root canal earlier this afternoon in Seattle.,Domingo Germán takes Yankees th inning He tonights scheduled starter needed emergency root canal earlier afternoon Seattle
1,"A devastating neck injury forced Adam Copeland into early retirement in 2011, but now he's getting the send-off he's worthy of, writes @JustinBarrasso  https://t.co/P4QCuJWPa3",A devastating neck injury forced Adam Copeland early retirement getting sendoff worthy writes JustinBarrasso httpstcoPQCuJWPa
1,"""I'm just grateful to be back. To feel healthy, to feel strong, and to be back at this level."" After Tommy John rehab, Tyler Beede is poised to make first MLB appearance since Sept., 2019:  https://t.co/1QxPUQ1ozO",I grateful back To feel healthy feel strong back level After Tommy John rehab Tyler Beede poised make first MLB appearance since Sept httpstcoQxPUQozO
1,"The Arizona Diamondbacks retained its ninth position in MLB Pipeline's midseason farm system rankings, but some top prospects are injured.   https://t.co/ahqmlYQXT9",The Arizona Diamondbacks retained ninth position MLB Pipelines midseason farm system rankings top prospects injured httpstcoahqmlYQXT
1,Geoff had lost his mom to cancer and tore his ACL the same year. In 2021 he was excited to play at @GallatinSchools but the team gear was badly needing repair. His coach called him in to see the new donations &amp; Geoff smiled the whole time. He took care of it as if it were his own  https://t.co/kP4t7Q70Z0,Geoff lost mom cancer tore ACL year In excited play GallatinSchools team gear badly needing repair His coach called see new donations amp Geoff smiled whole time He took care httpstcokPtQZ
1,LISTEN: #Falcons A.J. McCarron Injury - What to Do Next?  https://t.co/Qx6GKSKV19,LISTEN Falcons AJ McCarron Injury What Do Next httpstcoQxGKSKV
1,"Finnegan returns from paternity leave, but McGowin hits injured list.  https://t.co/vam1mK1jXe",Finnegan returns paternity leave McGowin hits injured list httpstcovammKjXe
1,"Cowboys add CeeDee Lamb, two others to COVID-19 list.  https://t.co/1E1G5H4472",Cowboys add CeeDee Lamb two others COVID list httpstcoEGH
1,OMG Nooooooo!!!!! @Giannis_An34 lands awkwardly on knee and challenging alley-pop to @CapelaClint. He’s being helped off the court. It looks like an ACL.#PrayersUP,OMG Nooooooo GiannisAn lands awkwardly knee challenging alleypop CapelaClint He helped court It looks like ACLPrayersUP
1,"@Homein22 I agree on Feyereisen. He seems to be struggling post-crackdown more than most. He does have options so I wonder if they send him to AAA after rehab to work things out. Armstrong, Conley, Chargois, Robertson all have no options and look strong right now. Quickly becoming crowded  https://t.co/m7FZ6YqtQg",Homein I agree Feyereisen He seems struggling postcrackdown He options I wonder send AAA rehab work things Armstrong Conley Chargois Robertson options look strong right Quickly becoming crowded httpstcomFZYqtQg
1,"Gavin Lux has a “cramp, mild strain-ish” situation with his left hamstring. Should be down at least a few days. He will get tests done.",Gavin Lux cramp mild strainish situation left hamstring Should least days He get tests done
1,"@fav0010 @MLB In a good lineup. A gold glove caliber 1B who goes like .250/22/70 and hits like 6th would be excellent. He shouldn't be hitting 3rd, but Lindor slow start, injuries and Conforto (and McNeil to an extent) have forced that reality...",fav MLB In good lineup A gold glove caliber B goes like hits like th would excellent He hitting rd Lindor slow start injuries Conforto McNeil extent forced reality
1,@po1arbearxpress Well that’s really my main concern. If he’s back he needs to be productive and competent at the plate. That’s why a rehab assignment - even if its 10 at-bats - makes sense. ESPECIALLY if they’re waiting until Monday anyway.,poarbearxpress Well really main concern If back needs productive competent plate That rehab assignment even atbats makes sense ESPECIALLY waiting Monday anyway
1,"His attendance in question until Saturday because of a positive covid test a week earlier, Troy Polamalu clearly was the favorite among the pro-Steelers fans that made the two-hour drive from #Pittsburgh to attend the ceremony.    https://t.co/92MmJqDps3",His attendance question Saturday positive covid test week earlier Troy Polamalu clearly favorite among proSteelers fans made twohour drive Pittsburgh attend ceremony httpstcoMmJqDps
1,Adam Hasley went 0-3 with a walk rehabbing with JS yesterday,Adam Hasley went walk rehabbing JS yesterday
1,"@joshwertheim Hard to know really because they don't give much insight into concussion protocol. They went through the battery of tests, determined he didn't have a concussion and he felt much better today, so for them (and probably most team), that's the good-to-go sign.",joshwertheim Hard know really give much insight concussion protocol They went battery tests determined concussion felt much better today probably team goodtogo sign
1,Certainly can worry about the prior non success and current injuries but why would Buxton sign a 7 year deal for that amount?,Certainly worry prior non success current injuries would Buxton sign year deal amount
1,"🚨 We have an old friend making a rehab start second in the lineup tonight at TD Ballpark! 🚨  *Also, playing in the same stadium as his Major League debut!  https://t.co/Qz3ySuvfXk",We old friend making rehab start second lineup tonight TD Ballpark Also playing stadium Major League debut httpstcoQzySuvfXk
1,"It's still unclear if or when deGrom will return to the Mets this fall, but at least Wednesday's MRI cleared him to throw, which he did at Citi Field.  https://t.co/kxdXW2NYVx",Its still unclear deGrom return Mets fall least Wednesdays MRI cleared throw Citi Field httpstcokxdXWNYVx
1,What #Tigers think about pitching prospect Joey Wentz's timeline for MLB debut  - Right-hander Reese Olson makes first start for High-A West Michigan. - Double-A Erie catcher Dillon Dingler is out with an injury.  https://t.co/gfzjWg6gue,What Tigers think pitching prospect Joey Wentzs timeline MLB debut Righthander Reese Olson makes first start HighA West Michigan DoubleA Erie catcher Dillon Dingler injury httpstcogfzjWggue
1,Dr. Neil ElAttrache will perform Britton's surgery next Wednesday in California.  https://t.co/A6F9n0BV7v,Dr Neil ElAttrache perform Brittons surgery next Wednesday California httpstcoAFnBVv
1,Mike Zunino answers questions about when and how the tightness in his hip flexor flared up and how serious he thinks it is.   @RaysBaseball postgame show on Bally Sports Sun! #RaysUp  https://t.co/Hg4wOFwn5U,Mike Zunino answers questions tightness hip flexor flared serious thinks RaysBaseball postgame show Bally Sports Sun RaysUp httpstcoHgwOFwnU
1,"1/#Rays only saving marginal dollars (few hundred thousand) in moving Hill, taking on Hunter, who may never come off the IL the rest of this year. They liked Dyer, who shared catch duties at U. Arizona with Austin Wells, #Yankees 1st round pick in 2020. Plus Archer close to",Rays saving marginal dollars hundred thousand moving Hill taking Hunter may never come IL rest year They liked Dyer shared catch duties U Arizona Austin Wells Yankees st round pick Plus Archer close
1,@Jeanie_80749 The article isn't about that. I'd suggest reading it before commenting. Teams with lower vax rates are at greater risk for losing players to the COVID IL.,Jeanie The article I would suggest reading commenting Teams lower vax rates greater risk losing players COVID IL
1,"@donniekellybaby First, let's hope that both OF'ers don't have to go on the IL.",donniekellybaby First let us hope OFers go IL
1,Wh Sox Eloy Jimenez moves to Charlotte Triple A tomorrow continuing his rehab assignment,Wh Sox Eloy Jimenez moves Charlotte Triple A tomorrow continuing rehab assignment
1,The #Padres LHP Matt Strahm is now officially listed as being on a rehab assignment with the ACL club.,The Padres LHP Matt Strahm officially listed rehab assignment ACL club
1,"#Brewers 2nd round pick in 2017, @caden_lemons, revealed on Instagram that he has undergone Tommy John surgery.",Brewers nd round pick cadenlemons revealed Instagram undergone Tommy John surgery
1,"Cash said the MRI on RHP J.P. Feyereisen showed everything was good structurally on his shoulder, and that he has some biceps tendinitis, as the reliever expected he had.  Cash said it won't be a minimum stay on the IL for Feyereisen, but he doesn't expected to be much more #Rays",Cash said MRI RHP JP Feyereisen showed everything good structurally shoulder biceps tendinitis reliever expected Cash said minimum stay IL Feyereisen expected much Rays
1,First of his rehab stint. Plenty more to come before November,First rehab stint Plenty come November
1,Grossman out after taking a 90-mph pitch off his left elbow yesterday,Grossman taking mph pitch left elbow yesterday
1,"The NFL has seen positive tests among vaccinated individuals, but Sills said many are asymptomatic, the rest showing only mild symptoms. “No one has been seriously ill.” Some have returned in less than 10 days. And no conclusive demonstration of transmission among club personnel.",The NFL seen positive tests among vaccinated individuals Sills said many asymptomatic rest showing mild symptoms No one seriously ill Some returned less days And conclusive demonstration transmission among club personnel
1,@JeremyIKaufman If he’s fully healthy he’d be plying today. He’s played 7 innings the last 2 weeks and now you want a guy who has suffered 3 serious leg injuries in the last 12 months to come back and play 9 innings day after day?,JeremyIKaufman If fully healthy plying today He played innings last weeks want guy suffered serious leg injuries last months come back play innings day day
1,What was the experience like for #STLFLY prospect Jordan Walker (@jwalker0522) to face #Mets Jacob DeGrom when he made a rehab start against the @GoPBCardinals? #BKandFerrario  Podcast:  https://t.co/iDea9YiWhk  https://t.co/iQSZ9ySQZe,What experience like STLFLY prospect Jordan Walker jwalker face Mets Jacob DeGrom made rehab start GoPBCardinals BKandFerrario Podcast httpstcoiDeaYiWhk httpstcoiQSZySQZe
1,@kjr_118 @whitesox on the IL,kjr whitesox IL
1,"It used to be you’d watch Carlos Rodón to see his wipeout slider, even when he was diminished by injury.   Now, it’s the fastball that’s truly eye-popping.   https://t.co/mcFSzYwUwd  https://t.co/Dez9KfYCui",It used watch Carlos Rodón see wipeout slider even diminished injury Now fastball truly eyepopping httpstcomcFSzYwUwd httpstcoDezKfYCui
1,"Brian Snitker said Freddie Freeman was sick before game but wanted to play, thought he could. Once he got in game, running around and batting once, he felt worse and couldn't continue. Not an IL type situation, Snitker said; hopes he'll be available Sunday, though it's uncertain.",Brian Snitker said Freddie Freeman sick game wanted play thought could Once got game running around batting felt worse could continue Not IL type situation Snitker said hopes available Sunday though uncertain
1,"Other Browns missing practice: LB Tony Fields II (foot), S Ronnie Harrison Jr. (hamstring), WR Anthony Schwartz (hamstring), C JC Tretter (illness).",Other Browns missing practice LB Tony Fields II foot S Ronnie Harrison Jr hamstring WR Anthony Schwartz hamstring C JC Tretter illness
1,"The right-hander bounced back from a rough first inning, but left the game with shoulder pain.  https://t.co/pHPb6a7kI4 #Royals",The righthander bounced back rough first inning left game shoulder pain httpstcopHPbakI Royals
1,How big of a risk did Tom Brady take playing on a torn MCL?  https://t.co/ado7epw3Nz,How big risk Tom Brady take playing torn MCL httpstcoadoepwNz
1,@iJordanMoore Risking 1 month of lost recovery time is nothing compared to the potential rewards he could’ve given this team in the playoffs this season. Him pitching in 2022 would’ve been questionable if he got the surgery a month ago anyway. Very logical decision by Glasnow and the Rays,iJordanMoore Risking month lost recovery time nothing compared potential rewards could given team playoffs season Him pitching would questionable got surgery month ago anyway Very logical decision Glasnow Rays
1,"@NjTank99 With all the injuries, maybe you end up right. But the point is you’ve been wrong every day for 4  straight months. You’re like kellerman predicting the Brady downfall.",NjTank With injuries maybe end right But point wrong every day straight months You like kellerman predicting Brady downfall
1,"The Diamondbacks beat the Padres 12-3. Taylor Widener was scratched with illness. Caleb Smith, recently removed from the rotation, pitched very well in long relief. Josh Rojas and Carson Kelly each had four-hit days.  Arizona is 36-80.",The Diamondbacks beat Padres Taylor Widener scratched illness Caleb Smith recently removed rotation pitched well long relief Josh Rojas Carson Kelly fourhit days Arizona
1,Exciting deadline day news in Barcelona: they've finally managed to register their own injured player  https://t.co/EqXbSoUj6E,Exciting deadline day news Barcelona finally managed register injured player httpstcoEqXbSoUjE
1,"Best wishes to Keith Hernandez, who needed eight stitches on his big toe following a hot tub-related gardening accident, per Gary Cohen on the SNY broadcast. Looking forward to seeing Keith back at the ballpark later this week.",Best wishes Keith Hernandez needed eight stitches big toe following hot tubrelated gardening accident per Gary Cohen SNY broadcast Looking forward seeing Keith back ballpark later week
1,#BlueJays reinstate Steven Matz from the Covid-19 IL and activate Adam Cimber.  Anthony Castro and Joel Payamps optioned. Jeremy Beasley DFA'd.,BlueJays reinstate Steven Matz Covid IL activate Adam Cimber Anthony Castro Joel Payamps optioned Jeremy Beasley DFAd
1,"Curt Casali struck out and grabbed at his back as he went to the dugout. His swing looked off in his at-bat against Romo, too. He doesn't look all that healthy, but Posey's back probably doesn't give them much of a choice.",Curt Casali struck grabbed back went dugout His swing looked atbat Romo He look healthy Poseys back probably give much choice
1,"As many as 10 football players have tested positive ahead of school starting next week, officials said Friday.  https://t.co/pGMj5LwQ01",As many football players tested positive ahead school starting next week officials said Friday httpstcopGMjLwQ
1,"Alex Avila is at Citi Field with the Nationals, returning from the covid IL. But he's still on the regular IL with bilateral calf strains, the result of playing second base on July 1.",Alex Avila Citi Field Nationals returning covid IL But still regular IL bilateral calf strains result playing second base July
1,Boone says LeMahieu was feeling a little better after the game. He’s hopeful to have him back in the lineup tomorrow.,Boone says LeMahieu feeling little better game He hopeful back lineup tomorrow
1,@xCasualFanx @edl1130 He’s been on a rehab assignment,xCasualFanx edl He rehab assignment
1,"Creighton's Rati Andronikashvili (ACL) and Modestas Kancleris (ACL) are both ""getting close"" to being fully cleared, per Greg McDermott.  McDermott on Andronikashvili and Kancleris: ""Doing most everything except full contact.""",Creightons Rati Andronikashvili ACL Modestas Kancleris ACL getting close fully cleared per Greg McDermott McDermott Andronikashvili Kancleris Doing everything except full contact
1,This is BIGGER than not knowing who the BC Lions are starting at QB! 😡  @darrendupont explains the snowball effect that could be caused in the #CFL by a team not properly reporting their injuries! NOT a great start for single-game betting! ⬇️💰  https://t.co/TubtH1hMwh,This BIGGER knowing BC Lions starting QB darrendupont explains snowball effect could caused CFL team properly reporting injuries NOT great start singlegame betting httpstcoTubtHhMwh
1,New #Astros from Houston Chronicle — Injured Astros reliever Andre Scrubb progresses in shoulder rehab  https://t.co/hSnYySDqnb,New Astros Houston Chronicle Injured Astros reliever Andre Scrubb progresses shoulder rehab httpstcohSnYySDqnb
1,"Greene, a Santa Monica HS alum, had been DFA'd on Aug. 7. The Dodgers transferred Clayton Kershaw and Danny Duffy to the 60-day IL to make room for the new guys.",Greene Santa Monica HS alum DFAd Aug The Dodgers transferred Clayton Kershaw Danny Duffy day IL make room new guys
1,"@mmmtravis I'm not calling for anyone's job, and I'm glad they deleted it. But it was pretty apparent from jump that the injury was bad. It shouldn't have been posted in a celebratory toned tweet. Anyone who's watched the game understands the HR was a direct result of the injury.",mmmtravis I calling anyones job I glad deleted But pretty apparent jump injury bad It posted celebratory toned tweet Anyone watched game understands HR direct result injury
1,@DOBrienATL Long haul Covid would not test positive tonight. This is a scary situation. Freddie has no contract.,DOBrienATL Long haul Covid would test positive tonight This scary situation Freddie contract
1,Wong sidelined again  https://t.co/SzKIgpWtsQ,Wong sidelined httpstcoSzKIgpWtsQ
1,Lux’s rehab assignment starts tonight in ABQ,Lux rehab assignment starts tonight ABQ
1,"Posted-Up-Running...My Website  Best 15 Minutes Sports..Padres lose again to bad club Hacksaw's Headlines..Chargers hit by injuries 1-Man's Opinion Column..""Padres-Help Wanted-Pitching""  Link:  https://t.co/Bv6D9LTR0z",PostedUpRunningMy Website Best Minutes SportsPadres lose bad club Hacksaws HeadlinesChargers hit injuries Mans Opinion ColumnPadresHelp WantedPitching Link httpstcoBvDLTRz
1,Benavidez brothers' fight card set for Phoenix postponed due to positive COVID test  https://t.co/MSystsGu2g,Benavidez brothers fight card set Phoenix postponed due positive COVID test httpstcoMSystsGug
