injury_report,tweet,clean
1,Exciting deadline day news in Barcelona: they've finally managed to register their own injured player  https://t.co/EqXbSoUj6E,Exciting deadline day news Barcelona finally managed register injured player httpstcoEqXbSoUjE
1,"Best wishes to Keith Hernandez, who needed eight stitches on his big toe following a hot tub-related gardening accident, per Gary Cohen on the SNY broadcast. Looking forward to seeing Keith back at the ballpark later this week.",Best wishes Keith Hernandez needed eight stitches big toe following hot tubrelated gardening accident per Gary Cohen SNY broadcast Looking forward seeing Keith back ballpark later week
1,"Posted-Up-Running...My Website  Best 15 Minutes Sports..Padres lose again to bad club Hacksaw's Headlines..Chargers hit by injuries 1-Man's Opinion Column..""Padres-Help Wanted-Pitching""  Link:  https://t.co/Bv6D9LTR0z",PostedUpRunningMy Website Best Minutes SportsPadres lose bad club Hacksaws HeadlinesChargers hit injuries Mans Opinion ColumnPadresHelp WantedPitching Link httpstcoBvDLTRz
1,"@bearcub712 Kimbrel has a kid with serious medical issues. I think the pitch was they didn't have to get a whole new set of doctors, etc. which would still be true.",bearcub Kimbrel kid serious medical issues I think pitch get whole new set doctors etc would still true
1,"Poor Derek Hill, in a lot of pain after fouling a ball off his foot, has to sprint down the first-base line about 30 seconds later on an infield grounder.   He's coming back out to play center field in the bottom of the inning.",Poor Derek Hill lot pain fouling ball foot sprint firstbase line seconds later infield grounder Hes coming back play center field bottom inning
1,"@CTruck24 Yeah, well, we write about and follow sports here, and this is a major injury to one of the premier athletes in pro sports. Go be cute elsewhere.",CTruck Yeah well write follow sports major injury one premier athletes pro sports Go cute elsewhere
1,Moncada takes an ugly looking slide into third base when motoring there from first on an Abreu single. Looks like he landed funnily on his right wrist. Trainer giving him a long looksee.,Moncada takes ugly looking slide third base motoring first Abreu single Looks like landed funnily right wrist Trainer giving long looksee
1,"Down 5-7 0-2 to Ka. Pliskova after losing a 4-0 lead, Badosa retires with an injury to her right arm or neck.",Down Ka Pliskova losing lead Badosa retires injury right arm neck
1,"Yadier Molina says it was a difficult decision to not play in the ASG, especially because it falls on his 39th birthday.   ""I would love to go there on my birthday and do something hopefully good that everyone can remember,  but it's something I need to do to come back healthy.""",Yadier Molina says difficult decision play ASG especially falls th birthday I would love go birthday something hopefully good everyone remember something I need come back healthy
1,Bryce Harper and the Phillies send love to Ronald Acuña Jr. after heartbreaking injury.  From @gfstarr1:  https://t.co/tjLJQeJdq5,Bryce Harper Phillies send love Ronald Acuña Jr heartbreaking injury From gfstarr httpstcotjLJQeJdq
1,"@apoirier717 Nah, I'd be too hot. And I wouldn't want to cause Najee Harris to get injured.",apoirier Nah I would hot And I would want cause Najee Harris get injured
1,"@brockoli90 @ArrowheadAddict No need to pray for the health of everyone's ACL's during a time of year when players get injured? Nah, I'm lighting all the candles for our guys.",brockoli ArrowheadAddict No need pray health everyones ACLs time year players get injured Nah I lighting candles guys
1,"Series Preview # 38 : Diamondbacks vs Padres.  With Tatis Jr. on the IL, with good pitching matchups, Diamondbacks will challenge the Padres.  https://t.co/p89kO93bXa  https://t.co/ZiUmX8It0f",Series Preview Diamondbacks vs Padres With Tatis Jr IL good pitching matchups Diamondbacks challenge Padres httpstcopkObXa httpstcoZiUmXItf
1,@DownToBlack Do you think there is merit to the idea that the league has figured out how to exploit his weaknesses? Or do you fall more on the “injuries were to blame” side of things?,DownToBlack Do think merit idea league figured exploit weaknesses Or fall injuries blame side things
1,"#Padres-#Dodgers series preview: LA has lost five in a row, who's hot/not, pitching probables and injury updates.  https://t.co/PW6lNMFZki  https://t.co/8xLtBVJFG3",PadresDodgers series preview LA lost five row hotnot pitching probables injury updates httpstcoPWlNMFZki httpstcoxLtBVJFG
1,@mikemayer22 @jackramseymmo What sort of professional athlete gets a fatigued left leg? I could understand maybe a hockey or basketball player. But a baseball player???,mikemayer jackramseymmo What sort professional athlete gets fatigued left leg I could understand maybe hockey basketball player But baseball player
1,Bryce Harper is out of the game after getting hit by a deGrom changeup in the top of the sixth. Travis Jankowski now in right field.,Bryce Harper game getting hit deGrom changeup top sixth Travis Jankowski right field
1,"This week from @DBLesky: When the #Royals should call up Bobby Witt Jr., what the defensive alignment should be when he’s up, how do they handle MJ Melendez once he’s up and some frustration with how the team has handled players coming back from injury.  https://t.co/Gz475xMszq  https://t.co/ufE6FGRdcK",This week DBLesky When Royals call Bobby Witt Jr defensive alignment handle MJ Melendez frustration team handled players coming back injury httpstcoGzxMszq httpstcoufEFGRdcK
1,"@BMatt55 @FitzGSN_ Can’t remember, Bob, was taking a knee their last possession?  Not sure if they event touched the ball in OT.",BMatt FitzGSN Can remember Bob taking knee last possession Not sure event touched ball OT
1,"Quintin Torres-Costa was on the verge of reaching the big leagues back in 2018, but since returning from Tommy John surgery, he has issued 51 walks over 49 IP at various professional levels. Unfortunate turn of events for a guy who once looked like a potential MLB bullpen piece.",Quintin TorresCosta verge reaching big leagues back since returning Tommy John surgery issued walks IP various professional levels Unfortunate turn events guy looked like potential MLB bullpen piece
1,"For the 2nd time in less than 2 months (even with 2 weeks on the IL), Jordan Walker @jwalker0522 of the @GoPBCardinals is the Low-A Southeast League Player of the Week. 3 HR/7 RBI/1.346 OPS. The 19-year-old 3rd baseman is The Cardinal Nation's no. 4-ranked #stlcards prospect.  https://t.co/IyqaVdYTWG",For nd time less months even weeks IL Jordan Walker jwalker GoPBCardinals LowA Southeast League Player Week HR RBI OPS The yearold rd baseman The Cardinal Nations ranked stlcards prospect httpstcoIyqaVdYTWG
1,@CaseyPrattABC7 Horrible flashbacks to Brandon’s injury just now. Hoping for the best for Chris.,CaseyPrattABC Horrible flashbacks Brandon injury Hoping best Chris
1,"Carlos Martínez retired Trevor Story on a flyout for the first out in the fourth, and then promptly left the game with head trainer Adam Olsen.   Then, it started to rain. So far, just Brandon Waddell and Andew Knizner are left on the field.   Will update on both accords ASAP.",Carlos Martínez retired Trevor Story flyout first fourth promptly left game head trainer Adam Olsen Then started rain So far Brandon Waddell Andew Knizner left field Will update accords ASAP
1,"This is the truth. It’s also an important reminder that even in circumstances unlike Hill’s, who was injured a lot early on, development is not linear and oftentimes offensive impact is the final thing to come for players. Plus, he’s still the best prep OF defender I’ve ever seen",This truth It also important reminder even circumstances unlike Hill injured lot early development linear oftentimes offensive impact final thing come players Plus still best prep OF defender I ever seen
1,@JGoldberg12 I'd think leaving a pitcher in a game after he 'feels a pinch in his shoulder' would be the stupidest thing in baseball,JGoldberg I would think leaving pitcher game feels pinch shoulder would stupidest thing baseball
1,That’s the first home run Sonny Gray has allowed since he came off the IL at the start of July as the Cardinals take a 2-0 lead in the first.,That first home run Sonny Gray allowed since came IL start July Cardinals take lead first
1,@mooseg417 It was super fun and it felt really damn good to be back out there. My body is definitely sore today lol.,mooseg It super fun felt really damn good back My body definitely sore today lol
1,"Connor Joe said he's giving his first home run ball to his wife, who was the one that reminded him last night that today was the one-year anniversary of being declared cancer free. It's a day he said he'll remember forever.   ""I can't explain all the emotions,"" he said.",Connor Joe said giving first home run ball wife one reminded last night today oneyear anniversary declared cancer free Its day said remember forever I explain emotions said
1,"After cart got to the walkway by the dugout that leads to clubhouse, Acuña had to be carried off the cart and up the hallway.",After cart got walkway dugout leads clubhouse Acuña carried cart hallway
1,"Please join Niswonger Children's Hospital for Kid's Central at Kingsport Fun Fest! This event is FREE to the community. Kids Central is a wonderful way for the entire family to have fun while learning the importance of health, wellness and injury prevention. #WhereHopeRises  https://t.co/g57ZBcSgPs",Please join Niswonger Childrens Hospital Kids Central Kingsport Fun Fest This event FREE community Kids Central wonderful way entire family fun learning importance health wellness injury prevention WhereHopeRises httpstcogZBcSgPs
1,The #Marlins lose #MLB 48th best prospect Jake Eder to Tommy John surgery delaying his bright future to now 2023. UGH!!   https://t.co/0hyyepz3a4,The Marlins lose MLB th best prospect Jake Eder Tommy John surgery delaying bright future UGH httpstcohyyepza
1,@pinkstonaa I think Tepera will only not be traded if teams are worried about him regaining his pre-IL form. His velocity was down last time out. But he's a free agent that turns 34 in November... I'd think they would like to get a solid prospect for him if possible.,pinkstonaa I think Tepera traded teams worried regaining preIL form His velocity last time But free agent turns November I would think would like get solid prospect possible
1,Oh come on. Lorenzen getting hurt there was a fluke thing. I am pretty sure he has never got hurt on the offensive side of the ball in his career.,Oh come Lorenzen getting hurt fluke thing I pretty sure never got hurt offensive side ball career
1,Kyle Gibson had allowed runs in just one of 17 innings since returning from the IL before Gurriel’s sac fly in the 6th.,Kyle Gibson allowed runs one innings since returning IL Gurriel sac fly th
1,@FullCountTommy Weren't they saying the injury happened on the diving catch? A few plays later there was a double down the line and he didn't look like he was limping or moving gingerly. He almost threw Carlson out at 2B.,FullCountTommy Werent saying injury happened diving catch A plays later double line look like limping moving gingerly He almost threw Carlson B
1,"I see a lot of #Mets fans continually whinging about the number of injuries the team has suffered from this season. It's bizarre. Of all fan bases, they should know full well this is a part of sport and impacts every team. I mean, they've seen what's happened across town, yeah?",I see lot Mets fans continually whinging number injuries team suffered season Its bizarre Of fan bases know full well part sport impacts every team I mean seen happened across town yeah
1,@kennewickmike Did you read the stories from last night? He said he wasn't 100 percent and had spent the last two weeks seeing the trainer,kennewickmike Did read stories last night He said percent spent last two weeks seeing trainer
1,@TepidP Had completely forgotten about him until I did a top 30 review and saw his name. Hopefully the bad stretch was injury related. Getting 160-180 adequate innings from him in 22 would be a godsend.,TepidP Had completely forgotten I top review saw name Hopefully bad stretch injury related Getting adequate innings would godsend
1,"Locastro exits game after banging his right knee against the low wall, making a terrific catch on Verdugo's first-inning foul fly. Allen to LF, Wade enters the game in RF.",Locastro exits game banging right knee low wall making terrific catch Verdugos firstinning foul fly Allen LF Wade enters game RF
1,If the #MNTwins are using the deadline as leverage and trying to sign Buxton to a deal like that while he’s hurt I don’t see much path for a positive outcome and that stinks.,If MNTwins using deadline leverage trying sign Buxton deal like hurt I see much path positive outcome stinks
1,These three #MNTwins players are filling in for injured players.   Can they help the team to turn their record around during a soft part of their schedule?⤵️⤵️⤵️   https://t.co/Z5Bl8pGn9S,These three MNTwins players filling injured players Can help team turn record around soft part httpstcoZBlpGnS
1,"Tonight, our guest is @BaseballJeff1 as @ChrisBrown0914, @rogcastbaseball and @Yooper_IA talk Giants baseball, the Tigers winning streak and the latest injury setback to Rogers. Questions or comments? Let us know.",Tonight guest BaseballJeff ChrisBrown rogcastbaseball YooperIA talk Giants baseball Tigers winning streak latest injury setback Rogers Questions comments Let us know
1,"@MillManner Honestly, I’ll give them an A. Do they deserve an A for playing A caliber baseball all the time? No. But, they had an obscene amount of injuries and the “next man up” mentality kept them in 1st place. Pretty amazing in my opinion #LGM",MillManner Honestly I give A Do deserve A playing A caliber baseball time No But obscene amount injuries next man mentality kept st place Pretty amazing opinion LGM
1,The #StanleyCup underwent successful surgery from his upper-body injury and will be ready for his celebration tour with the @TBLightning. 😅  📸: @StanleyCup  https://t.co/Wi9kGf6e0V,The StanleyCup underwent successful surgery upperbody injury ready celebration tour TBLightning StanleyCup httpstcoWikGfeV
1,"Sources: Damian Lillard played through an abdomen injury during Team USA’s Tokyo Olympics run, which will require further testing upon return to the States. Lillard wanted to continue playing to help USA capture the gold medal.",Sources Damian Lillard played abdomen injury Team USA Tokyo Olympics run require testing upon return States Lillard wanted continue playing help USA capture gold medal
1,When announcers say a guy who never played in the league is going to average 28 points someday my eyes just roll so hard I may need surgery now.   Definitely considering a lawsuit.,When announcers say guy never played league going average points someday eyes roll hard I may need surgery Definitely considering lawsuit
1,"""I hope it'd be the last time""  Mets acting manager Dave Jauss reflects on the game plan for the bullpen after Robert Stock's first inning injury  https://t.co/CSVM3nYuiw  https://t.co/zH4Z3aV5R0",I hope would last time Mets acting manager Dave Jauss reflects game plan bullpen Robert Stocks first inning injury httpstcoCSVMnYuiw httpstcozHZaVR
1,@GottaBelievePod Why do you think the #Mets always seem to get hit with nonstop injuries to their most important players?  I Cunceled at the trade deadline because I knew deGrom wasn't going to come back and the team couldn't score.,GottaBelievePod Why think Mets always seem get hit nonstop injuries important players I Cunceled trade deadline I knew deGrom going come back team could score
1,I don’t know anybody who loves anything more than Buck Martinez talking about catchers going to one knee,I know anybody loves anything Buck Martinez talking catchers going one knee
1,"Have a day Manny Piña! 👏💪 3 for 6, 2 HR (Grand Slam), 6 RBI  Get Manny's limited edition 'Bratoberfest Bobble' on Friday, Sept 10 commemorating his rehab appearance with us in 2019  https://t.co/U7hF6jM1vF  https://t.co/7wzcOwj2Ew",Have day Manny Piña HR Grand Slam RBI Get Mannys limited edition Bratoberfest Bobble Friday Sept commemorating rehab appearance us httpstcoUhFjMvF httpstcowzcOwjEw
1,"Rob Refsnyder has reached base three times in his first game off the IL, and he scores an insurance run on a two-out, opportunistic bunt single by Andrelton Simmons. No chance at first base.  5-1 Twins.",Rob Refsnyder reached base three times first game IL scores insurance run twoout opportunistic bunt single Andrelton Simmons No chance first base Twins
1,"Playing second and getting picked off add to #Rays Franco’s firsts. Show of support from friends and relatives humbles Walls. And notes from Atlanta on being shutout by #Braves, KK on all-time steals list, Archer rehab update, Phillips’ next pitch, more   https://t.co/oD8CMcs2Tp",Playing second getting picked add Rays Franco firsts Show support friends relatives humbles Walls And notes Atlanta shutout Braves KK alltime steals list Archer rehab update Phillips next pitch httpstcooDCMcsTp
1,What we saw the 1st half. An injured left hander rise to one of baseball’s best. A journeyman outfielder capture the hearts of the fans. A 10 yr minor leaguer carry the team for 6 weeks. Thriving thru catastrophic injuries. Boys become men and a manager showing why he wins a lot,What saw st half An injured left hander rise one baseball best A journeyman outfielder capture hearts fans A yr minor leaguer carry team weeks Thriving thru catastrophic injuries Boys become men manager showing wins lot
1,"The #Reds have spent the entire year dealing with their brightest stars spending time on the IL, but the numbers with Jesse Winker out of the lineup are staggering. #ATOBTTR Reds are missing the straw that stirs the drink (via @DrewKoch714)  https://t.co/F39iro6GFi",The Reds spent entire year dealing brightest stars spending time IL numbers Jesse Winker lineup staggering ATOBTTR Reds missing straw stirs drink via DrewKoch httpstcoFiroGFi
1,@faus24 @Phillies Yup. But they were not healthy enough to trade.,faus Phillies Yup But healthy enough trade
1,@Vets4Mets @koosman2pointOh @StevenACohen2 @Mets Both those guys should be in the mix Cohen is a smart guy I’m sure he feels the same way he sees this team is terribly flaw and signing so many guys off the street to fill in for injured players has to infuriate him he has find a way to rid the organization of its loser mentality,VetsMets koosmanpointOh StevenACohen Mets Both guys mix Cohen smart guy I sure feels way sees team terribly flaw signing many guys street fill injured players infuriate find way rid organization loser mentality
1,"Some interesting reads out there about the spike in soft tissue injuries in baseball and the possible link to the mental and emotional residue of the pandemic. No one can confirm or refute, but it makes as much sense as any other theory. Thankfully, my obliques are fine.",Some interesting reads spike soft tissue injuries baseball possible link mental emotional residue pandemic No one confirm refute makes much sense theory Thankfully obliques fine
1,Looks like we've got our first rehab start of the summer! @sadler_squared is on the mound (oh and p.s. it's his birthday)  #GoFrogs  https://t.co/CJnLDs1ItR,Looks like got first rehab start summer sadlersquared mound oh ps birthday GoFrogs httpstcoCJnLDsItR
1,"Acuña being hurt is awful for baseball. Such a talented player who's fun to watch. He was my pre-season pick for NL MVP. As tough as it is to see your team go up against him, it's awful to see him in pain like that. Get well soon.",Acuña hurt awful baseball Such talented player fun watch He preseason pick NL MVP As tough see team go awful see pain like Get well soon
1,"I know it’s easy to be all gloom and doom about Atlanta United, but I think they will be okay. This roster is much more talented than last seasons with the additions of Sosa, Moreno, Ibarra, and Franco along with Josefs return from injury.",I know easy gloom doom Atlanta United I think okay This roster much talented last seasons additions Sosa Moreno Ibarra Franco along Josefs return injury
1,Mets built a 3-0 lead with a big first inning against David Price. They showed aggressiveness on the base paths and Javier Báez had an RBI double in his first ab back from the IL,Mets built lead big first inning David Price They showed aggressiveness base paths Javier Báez RBI double first ab back IL
1,The Brewers keep losing players to the COVID-19 IL. And they keep on winning.   Here’s more on a milestone night for Craig Counsell.   https://t.co/qE1uDES8ZG,The Brewers keep losing players COVID IL And keep winning Here milestone night Craig Counsell httpstcoqEuDESZG
1,"If you feel like the baseball gods have decided the Diamondbacks can't have nice things -- Exhibit 3,231: Zac Gallen's latest injury -- it's worth remembering that the baseball gods help those who help themselves.  https://t.co/8gqxe6Gm85",If feel like baseball gods decided Diamondbacks nice things Exhibit Zac Gallens latest injury worth remembering baseball gods help help httpstcogqxeGm
1,"Daniel Bard plunked David Peralta. He limps to first, where a mass of teammates greet him. The Diamondbacks win 4-3, once again pickup up a Merrill Kelly start.  It's just the second win this year in which they scored four or fewer runs. Arizona is 24-63.",Daniel Bard plunked David Peralta He limps first mass teammates greet The Diamondbacks win pickup Merrill Kelly start Its second win year scored four fewer runs Arizona
1,@redsoxslut Well that would depend on the owner of said hamstring. The correct answer for what’s better than one closer is two closers!,redsoxslut Well would depend owner said hamstring The correct answer better one closer two closers
1,"The big picture question after a rough weekend: Was the Nationals’ sweep at the hands of the Dodgers an injury-plagued, mismatched blip, or a sign of more trouble to come?  https://t.co/seUb2x9k3P",The big picture question rough weekend Was Nationals sweep hands Dodgers injuryplagued mismatched blip sign trouble come httpstcoseUbxkP
1,"Naw, this is some kind of cult ritual to appease the injury gods after stealing OJ Howard and Vita Vea last year.",Naw kind cult ritual appease injury gods stealing OJ Howard Vita Vea last year
1,(2/2) It’s a tremendously sad day and Canada stands shoulder to shoulder tonight with our greatest friend and ally.,It tremendously sad day Canada stands shoulder shoulder tonight greatest friend ally
1,An awkward catch at first base had Carlos Santana in pain in the bottom of the first inning. Looked like Dozier's throw on a bunt down the third base line pulled Santana into the path of the baserunner. But he stayed in the game after getting checked out by trainers.,An awkward catch first base Carlos Santana pain bottom first inning Looked like Doziers throw bunt third base line pulled Santana path baserunner But stayed game getting checked trainers
1,"@Patrick_Reusse And to think Twins signed Simmons, because they were worried about Polanco's defense? Twins would have been better with Polanco/Arraez/Gordon mix at shortstop and 2nd base. But of course injuries played huge role.",PatrickReusse And think Twins signed Simmons worried Polancos defense Twins would better PolancoArraezGordon mix shortstop nd base But course injuries played huge role
1,"@King_Kemba @MikeAdxx That's a pretty significant change. Basically all their bench guys who were vets were really starters cuz of injuries 99% of the time. Now they actually have bench depth. PP, Nesmith, Romeo and Grant are now 10-13 on the roster instead of 8-11",KingKemba MikeAdxx Thats pretty significant change Basically bench guys vets really starters cuz injuries time Now actually bench depth PP Nesmith Romeo Grant roster instead
1,"8/21/2018: Dean Stone dies at age 87 in Moline, IL after a lengthy illness. The southpaw pitched the first complete-game shutout in Colt .45s/#Astros history on April 12, 1962, a 2-0 win over the Cubs in the franchise's inaugural series.  https://t.co/g41ViDH8tz  https://t.co/pxHRfIl28I",Dean Stone dies age Moline IL lengthy illness The southpaw pitched first completegame shutout Colt sAstros history April win Cubs franchises inaugural series httpstcogViDHtz httpstcopxHRfIlI
1,@Bigchilling__ That happens with injuries sometimes,Bigchilling That happens injuries sometimes
1,"Wade LeBlanc when asked by @TheCatOnBallyTV if he feels pressure to maintain his current form as rotation injuries mount: ""The only pressure that I feel is to throw strikes.""  TV: Bally Sports Midwest App: Bally Sports app #STLFLY  https://t.co/IWq0232EI1",Wade LeBlanc asked TheCatOnBallyTV feels pressure maintain current form rotation injuries mount The pressure I feel throw strikes TV Bally Sports Midwest App Bally Sports app STLFLY httpstcoIWqEI
1,"The epidemic of injuries, Daulton Varsho and pop-culture irritants are among this week’s topics for the SnakePit writers.   https://t.co/SEnKROR7IK",The epidemic injuries Daulton Varsho popculture irritants among week topics SnakePit writers httpstcoSEnKRORIK
1,@barstoolWSD @JamesFox917 @Tjshields18 they need the 40 man spot and he's not going to be able to pitch until 2023 if he got or is getting TJS. Cold but seems like they weren't going to pay a guy who wouldn't suit up all of 2022 due to injury.,barstoolWSD JamesFox Tjshields need man spot going able pitch got getting TJS Cold seems like going pay guy would suit due injury
1,"Suicide bombers attack Kabul airport, Americans among the injured amid evacuations  https://t.co/Fgijobv2kV",Suicide bombers attack Kabul airport Americans among injured amid evacuations httpstcoFgijobvkV
1,@RobbiePlute @Mariners I think this has to do with injuries,RobbiePlute Mariners I think injuries
1,"@BaySports_Joe Yes, was talked about quite a bit early in year. It’s an older team and injuries are up around the game after the short 2020 season",BaySportsJoe Yes talked quite bit early year It older team injuries around game short season
1,"Jorge Lopez sits 95 with the fastball. It’s dropped below 90 suddenly, to the point Savant is calling it a changeup. He keeps working his shoulder like it’s hurt. Why is he still out there?",Jorge Lopez sits fastball It dropped suddenly point Savant calling changeup He keeps working shoulder like hurt Why still
1,"Afer the Acuña injury and 12-minute delay, Fried gave up 3 consecutive singles, then struck out Berti and Alfaro consecutively with bases loaded to protect 5-3 lead.  Fried: 5 IP, 9 H, 3 R, 1 BB, 5 K. Threw 55 strikes in 92 pitches.",Afer Acuña injury minute delay Fried gave consecutive singles struck Berti Alfaro consecutively bases loaded protect lead Fried IP H R BB K Threw strikes pitches
1,@sportjcb @SarahSpain @ESPNNYChris We're just beyond shell shocked with the injuries... I'm really hoping for a healthy team come September,sportjcb SarahSpain ESPNNYChris Were beyond shell shocked injuries I really hoping healthy team come September
1,"August 10th-On This Day in BC Sport History: 1984  Burnaby's Bob Molle wins a silver medal in 100+kg super heavyweight freestyle wrestling at the Olympic Games in Los Angeles, only 18 days after back surgery. Molle defeated wrestlers from Senegal, Japan, and Egypt before.../2  https://t.co/fGYuOZGxJf",August thOn This Day BC Sport History Burnabys Bob Molle wins silver medal kg super heavyweight freestyle wrestling Olympic Games Los Angeles days back surgery Molle defeated wrestlers Senegal Japan Egypt httpstcofGYuOZGxJf
1,We know #Jays need bullpen help. But nucleus of team is great and YOUNG. I'm not prepared to advocate giving away farm for some veteran reliever who is having a good year who might flame out quickly. Many don't want to hear this - but patience required. Injuries a big factor.,We know Jays need bullpen help But nucleus team great YOUNG I prepared advocate giving away farm veteran reliever good year might flame quickly Many want hear patience required Injuries big factor
1,Our beat reporter @RuiterWrongFAN has more on the injury to Myles Garrett.    https://t.co/4ErA7Wbpcy,Our beat reporter RuiterWrongFAN injury Myles Garrett httpstcoErAWbpcy
1,The attorneys said their new firm is a boutique law practice that will focus on wrongful death and catastrophic personal injury matters for plaintiffs. #phoenix #flagstaff   https://t.co/nqqXqOVkDz,The attorneys said new firm boutique law practice focus wrongful death catastrophic personal injury matters plaintiffs phoenix flagstaff httpstconqqXqOVkDz
1,"8th-rd @MLBDraft pick Colton Gordon signs w/@Astros for $127,500 (pick 238 value = $174K). Pitchability LHP from @UCF_Baseball had TJ surgery this year. Fringy stuff plays up b/c of deception and funky delivery. #Astros #MLBDraft",thrd MLBDraft pick Colton Gordon signs wAstros pick value K Pitchability LHP UCFBaseball TJ surgery year Fringy stuff plays bc deception funky delivery Astros MLBDraft
