injury_report,tweet,clean
0,"""I don't think he has that chip on his shoulder anymore...maybe he'll look at the top 50 players that TSN put out and take a little bit of an insult to that"" - @DougBrown97   Is Zach Collaros still ZACH COLLAROS without a chip on his shoulder? ⬇️👀  https://t.co/pzbgUUycRY",I think chip shoulder anymoremaybe look top players TSN put take little bit insult DougBrown Is Zach Collaros still ZACH COLLAROS without chip shoulder httpstcopzbgUUycRY
0,@_SRG24_ He doesn't have a minor league option so it behooves the Cubs to take as much time on rehab assignments as possible,SRG He minor league option behooves Cubs take much time rehab assignments possible
0,"🎧Bleck &amp; Abdalla Pod🎧 @chrisbleck @AdamAAbdalla   ▶️Yaz hits the IL ▶️Firework ""show"" ▶️Bleck &amp; Abdalla's old techno roommate ▶️Song of the Night  Listen on the ESPN Chicago app:  https://t.co/wW3aSvpdc4  https://t.co/y7FjzLJrYg",amp Abdalla chrisbleck AdamAAbdalla hits IL show amp Abdallas old techno roommate Night Listen ESPN Chicago app httpstcowWaSvpdc httpstcoyFjzLJrYg
0,"Pinch-hitter Jorge Alfaro rips an RBI double to left off Brad Hand, and the Marlins have a 2-1 lead in the 10th. Hand up to 30 pitches after throwing 14 last night.",Pinchhitter Jorge Alfaro rips RBI double left Brad Hand Marlins lead th Hand pitches throwing last night
0,@andrewtaverna @EvanMarinofsky @ConorRyan_93 I say they are done with him UNLESS someone sucks or is injured.,andrewtaverna EvanMarinofsky ConorRyan I say done UNLESS someone sucks injured
0,Guess who didn’t get Covid??? I don’t play games  https://t.co/ygtW5PYAdA,Guess get Covid I play games httpstcoygtWPYAdA
0,If an unvaccinated player tests positive the game should be forfeited. It's their right to get the vaccine but they're putting others at risk and the team should be penalized for employing them,If unvaccinated player tests positive game forfeited Its right get vaccine putting others risk team penalized employing
0,@WalkingTank77 @MySmithsGrocery They can't be near players due to COVID rules so they can't go  over the mound,WalkingTank MySmithsGrocery They near players due COVID rules go mound
0,Blake Snell is fully vaccinated and has tested negative for Covid.,Blake Snell fully vaccinated tested negative Covid
0,Updated #Buffalo #TrafficAlert - earlier injury accident in town on Broadway at Jefferson Ave has been cleared - traffic back to normal there,Updated Buffalo TrafficAlert earlier injury accident town Broadway Jefferson Ave cleared traffic back normal
0,José Martínez went 0-for-2 with a strikeout and played three innings in right field for the St. Lucie Mets in his first rehab game.   Photos by @ed880  https://t.co/6sR98ERby1,José Martínez went strikeout played three innings right field St Lucie Mets first rehab game Photos ed httpstcosRERby
0,The Steelers have no major injuries at all right now and I like what I saw from the starters on offense let’s just play the backups the rest of the preseason 😂,The Steelers major injuries right I like I saw starters offense let play backups rest preseason
0,"Servais also said Shed Long is not injured but was instead replaced due to not ""busting it out of the box'' on his grounder in the fifth. Said ""we have a standard --- we are going to run hard all the time.'' Felt Long didn't do that there.",Servais also said Shed Long injured instead replaced due busting box grounder fifth Said standard going run hard time Felt Long
0,Things that happened today:  ✅ Spent the day walking around Boston  ❌ Spent $200 on Sox tickets with the fam ❌ Spent an hour in the EMT station due to severe heat illness ❌ Saw two innings of the game before leaving due to extreme lightning 100’ away   https://t.co/cLodlJlA4f,Things happened today Spent day walking around Boston Spent Sox tickets fam Spent hour EMT station due severe heat illness Saw two innings game leaving due extreme lightning away httpstcocLodlJlAf
0,"Logging off until the photo of McGregor's ankle is no longer making the rounds. It's 16-1, so, yeah.",Logging photo McGregors ankle longer making rounds Its yeah
0,"Well, that explains Tom Goodwin's absence.   Will Venable positive. Jarren Duran and J.D. Martinez isolating at the team hotel awaiting their results. #RedSox",Well explains Tom Goodwins absence Will Venable positive Jarren Duran JD Martinez isolating team hotel awaiting results RedSox
0,Watching this team is taking years off of my life. This is not healthy,Watching team taking years life This healthy
0,Tough road. Good luck getting healthy,Tough road Good luck getting healthy
0,"Per @jeffzrebiec , QB Trace McSorley indeed returning to #Ravens via practice squad",Per jeffzrebiec QB Trace McSorley indeed returning Ravens via practice squad
0,@RC_cog @user188276 Exercise and eating healthy prevents an infection from a virus?  Where do you guys come up with this stuff?,RCcog user Exercise eating healthy prevents infection virus Where guys come stuff
0,Jack Flaherty is getting rocked. He just gave up back-to-back homers.  He's throwing fastballs under 90 mph. And out comes a trainer.,Jack Flaherty getting rocked He gave backtoback homers Hes throwing fastballs mph And comes trainer
0,Dylan Moore takes over for Shed Long at second base after Long appeared to tweak something in his leg running to first in the top of the inning.,Dylan Moore takes Shed Long second base Long appeared tweak something leg running first top inning
0,@JeffRWLawyer I def didn't see the double-digit division lead coming but when the injury happened they were up 2.5 on Cleveland and 5.5 on Minnesota. They probably still had the best odds to win the division (albeit not by much).,JeffRWLawyer I def see doubledigit division lead coming injury happened Cleveland Minnesota They probably still best odds win division albeit much
0,"Seven Capitol Police officers sue Trump, right-wing groups over injuries from Jan. 6 riot  https://t.co/k9VIe3zTZw",Seven Capitol Police officers sue Trump rightwing groups injuries Jan riot httpstcokVIezTZw
0,"ESPN's Jay Williams tests positive for coronavirus, won't broadcast rest of NBA Finals on ABC  https://t.co/KreOjtCJ8x",ESPNs Jay Williams tests positive coronavirus broadcast rest NBA Finals ABC httpstcoKreOjtCJx
0,Something positive!,Something positive
0,"Aaron Boone says Wandy Peralta could ""possibly"" go more than one inning if he's very efficient to start tonight.  He said the bullpen is locked and loaded to cover the rest of the game.",Aaron Boone says Wandy Peralta could possibly go one inning efficient start tonight He said bullpen locked loaded cover rest game
0,Aaron Judge getting ready for BP  https://t.co/xlTX8Zcnwm,Aaron Judge getting ready BP httpstcoxlTXZcnwm
0,@Blckshrts Something COVID related.,Blckshrts Something COVID related
0,Tony La Russa said Craig Kimbrel was not available tonight. He said it was not an arm related situation,Tony La Russa said Craig Kimbrel available tonight He said arm related situation
0,"@ArifHasanNFL ""I just looked at my wrist, I got time today""",ArifHasanNFL I looked wrist I got time today
0,"Jack Nicklaus on his Donald Trump endorsement, Tiger’s future — and a pickleball injury  https://t.co/gdfnRPE873",Jack Nicklaus Donald Trump endorsement Tiger future pickleball injury httpstcogdfnRPE
0,Mancini is out here feeling it!,Mancini feeling
0,"Among the ""kitchen sink"" of medications Joe Rogan says he has taken following his COVID diagnosis is the horse dewormer ivermectin.  https://t.co/z4YfS3q7Vd",Among kitchen sink medications Joe Rogan says taken following COVID diagnosis horse dewormer ivermectin httpstcozYfSqVd
0,"Which would feel worse for you?  Scenario 1 – If the #MNTwins paid big for Buxton and he ended up having a career depleted by injuries?  Scenario 2 – If they let him go and he becomes ""the next David Ortiz"" for another ballclub?",Which would feel worse Scenario If MNTwins paid big Buxton ended career depleted injuries Scenario If let go becomes next David Ortiz another ballclub
0,Players Required over the Years: Just was thinking about the pen and how many were used there this year and the injuries so I thought 'how has this changed over the years'? All data via the Lahman database ( https://t.co/4BcoUIN35u) Some basics to…  https://t.co/MLlp6ON1TA  https://t.co/rxPPy09Wur,Players Required Years Just thinking pen many used year injuries I thought changed years All data via Lahman database httpstcoBcoUINu Some basics httpstcoMLlpONTA httpstcorxPPyWur
0,Rehabbing @SFGiants third baseman Evan Longoria belts a robust homer for the @RiverCats.  https://t.co/lmQ4Rw9LJ8,Rehabbing SFGiants third baseman Evan Longoria belts robust homer RiverCats httpstcolmQRwLJ
0,"Mitch Keller's return to the Pirates' rotation didn't go great from a results standpoint, but he and the team are focusing on the positives, like that he looked ""much more confident.""  Check out what we've got on DKPS:  https://t.co/Pt2OIKlBhZ  https://t.co/SX4ztKUjJe",Mitch Kellers return Pirates rotation go great results standpoint team focusing positives like looked much confident Check got DKPS httpstcoPtOIKlBhZ httpstcoSXztKUjJe
0,BIG MEN UPFRONT - AND DAK UPRIGHT  Can #Cowboys Tackles Stay Healthy - To Keep #DakPrescott Healthy?  https://t.co/EO8GUkLvnh - @BlitzcastNFL,BIG MEN UPFRONT AND DAK UPRIGHT Can Cowboys Tackles Stay Healthy To Keep DakPrescott Healthy httpstcoEOGUkLvnh BlitzcastNFL
0,"Baylor's Slap on the Wrist Doesn't Feel Right, But There's Not Much NCAA Rules Could Do | Sports Illustrated  https://t.co/ovOURJhMJA",Baylors Slap Wrist Doesnt Feel Right But There Not Much NCAA Rules Could Do Sports Illustrated httpstcoovOURJhMJA
0,@ChrisLee1515 Stopped hurting for a while but then I did like 4 reps of shoulder press and couldn’t get it up after and it’s been a dull pain since  Somethings definitely wrong lol,ChrisLee Stopped hurting I like reps shoulder press get dull pain since Somethings definitely wrong lol
0,"After #ResilientSF pulled off another comeback victory, check out @giantprospectiv latest piece on #SFGiants 11th round draft pick Donovan McIntyre. Selected out of Marian Catholic HS (IL), McIntyre chatted with Wrenzie about his path to pro baseball.  https://t.co/xb2nDch0xO",After ResilientSF pulled another comeback victory check giantprospectiv latest piece SFGiants th round draft pick Donovan McIntyre Selected Marian Catholic HS IL McIntyre chatted Wrenzie path pro baseball httpstcoxbnDchxO
0,Ready to be hurt again. #Dodgers,Ready hurt Dodgers
0,"""Then why are you masking?"" I answered ""because I might have covid without knowing it and I don't want you to get sick and carry it back to the old and fat people you love."" ""Oh"" he said. He put his mask back on.  2",Then masking I answered I might covid without knowing I want get sick carry back old fat people love Oh said He put mask back
0,"Good morning,   Daily reminder that in 287 days we can elect a government that will clear the surgery backlog, instead of leaving thousands of Ontarians without answers.",Good morning Daily reminder days elect government clear surgery backlog instead leaving thousands Ontarians without answers
0,"Giants win 5-2, take series three games to one, they're an ML best 53-30 and maintain half game lead in NL West. DeSclafani improves to 9-3, and in biggest/best news for team: Posey doesn't have a fracture.",Giants win take series three games one ML best maintain half game lead NL West DeSclafani improves biggestbest news team Posey fracture
0,"On Baseball: #RedSox beat #Yankees again. But for Alex Cora, it’s not time to gloat as rivals deal with Covid outbreak:   https://t.co/rkk5Y8BurI",On Baseball RedSox beat Yankees But Alex Cora time gloat rivals deal Covid outbreak httpstcorkkYBurI
